filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
035.wav,-0.0293,-0.0126,0.6342,3.6304,0.3025,1.8089
036.wav,-0.0418,-0.0179,0.1286,3.4413,0.0434,1.7117
037.wav,-0.023,-0.0099,0.4717,3.6281,0.2243,1.8091
038.wav,-0.0158,-0.0068,0.3654,3.3914,0.1748,1.6923
039.wav,-0.0825,-0.0354,0.4314,3.4991,0.1744,1.7319
040.wav,-0.0276,-0.0118,0.3428,3.4091,0.1576,1.6986
041.wav,-0.0246,-0.0106,0.8596,3.7176,0.4175,1.8535
042.wav,-0.1196,-0.0513,0.2676,3.3676,0.074,1.6582
043.wav,-0.0553,-0.0237,1.5125,4.1407,0.7286,2.0585
044.wav,-0.037,-0.0159,0.2866,3.3504,0.1248,1.6672
045.wav,-0.0092,-0.0039,0.3386,3.3603,0.1647,1.6782
046.wav,-0.0141,-0.0061,0.3836,3.4011,0.1847,1.6975
047.wav,-0.0321,-0.0138,0.3729,3.3168,0.1704,1.6515
048.wav,-0.079,-0.0339,0.6046,3.5156,0.2628,1.7408
049.wav,-0.1019,-0.0437,0.64,3.5964,0.2691,1.7763
050.wav,-0.0277,-0.0119,0.1668,3.2842,0.0696,1.6362
051.wav,-0.0262,-0.0112,0.2323,3.338,0.103,1.6634
052.wav,-0.063,-0.027,-0.3561,3.3004,-0.2096,1.6367
053.wav,-0.0146,-0.0063,0.9691,3.6763,0.4773,1.835
054.wav,-0.0305,-0.0131,-0.2046,2.8389,-0.1175,1.4129
055.wav,-0.0088,-0.0038,0.4336,3.4689,0.2124,1.7326
056.wav,-0.0323,-0.0138,1.072,3.874,0.5198,1.9301
057.wav,-0.0331,-0.0142,0.3156,3.397,0.1413,1.6914
058.wav,-0.0306,-0.0131,-0.3561,3.3004,-0.1933,1.6436
059.wav,-0.0516,-0.0221,0.3479,3.4068,0.1481,1.6923
060.wav,-0.0466,-0.02,0.5038,3.5356,0.2286,1.7578
061.wav,-0.0251,-0.0108,0.3888,3.5159,0.1818,1.7525
062.wav,-0.0377,-0.0162,1.488,4.1328,0.7251,2.0583
063.wav,-0.0445,-0.0191,0.7897,3.659,0.3726,1.82
064.wav,-0.0114,-0.0049,0.271,3.3114,0.1298,1.6533
065.wav,-0.026,-0.0112,0.2826,3.2681,0.1283,1.6285
066.wav,-0.0576,-0.0247,1.0208,3.8739,0.4816,1.9246
067.wav,-0.0089,-0.0038,0.2026,3.3166,0.0968,1.6564
068.wav,-0.032,-0.0137,-0.0103,3.2316,-0.0211,1.6089
069.wav,-0.1341,-0.0575,0.2648,3.3654,0.0653,1.654
070.wav,-0.0076,-0.0032,0.0327,3.1908,0.0126,1.5938
071.wav,-0.3416,-0.1464,0.3593,3.4098,0.0088,1.6317
072.wav,-0.0431,-0.0185,0.7246,3.6457,0.3408,1.8136
073.wav,-0.0339,-0.0145,1.0688,3.865,0.5174,1.9252
074.wav,-0.0387,-0.0166,0.5432,3.5304,0.2522,1.7569
075.wav,-0.0099,-0.0043,0.1741,3.2684,0.0821,1.6321
076.wav,-0.0047,-0.002,1.4141,4.1264,0.7047,2.0622
077.wav,-0.0578,-0.0248,0.2774,3.3571,0.1098,1.6662
078.wav,-0.0553,-0.0237,0.2411,3.3466,0.0929,1.6615
079.wav,-0.009,-0.0039,0.4616,3.5048,0.2263,1.7505
080.wav,-0.0061,-0.0026,0.2615,3.4043,0.1277,1.7008
081.wav,-0.0151,-0.0065,0.5495,3.5337,0.2672,1.7636
082.wav,-0.0121,-0.0052,0.4814,3.5216,0.2346,1.7582
083.wav,-0.0416,-0.0178,1.0252,3.859,0.4918,1.9206
084.wav,-0.0452,-0.0194,0.448,3.4687,0.2014,1.7247
085.wav,-0.0064,-0.0027,0.3146,3.3984,0.1541,1.6978
086.wav,-0.0,-0.0,0.4593,3.5627,0.2296,1.7813
087.wav,-0.0169,-0.0072,0.5259,3.5326,0.2545,1.7627
088.wav,-0.0156,-0.0067,0.6429,3.5631,0.3137,1.7782
089.wav,-0.0118,-0.0051,0.3691,3.3952,0.1786,1.6951
090.wav,-0.1253,-0.0537,-0.3272,3.4231,-0.2262,1.6847
091.wav,-0.0045,-0.0019,1.3164,4.0428,0.656,2.0204
092.wav,-0.0157,-0.0067,0.1864,3.338,0.0854,1.6657
093.wav,-0.0099,-0.0042,0.2308,3.3263,0.1104,1.661
094.wav,-0.0411,-0.0176,0.2475,3.3187,0.1032,1.6505
095.wav,-0.0287,-0.0123,0.2709,3.3659,0.1211,1.6768
096.wav,-0.0116,-0.005,0.9862,3.8191,0.4873,1.9071
097.wav,-0.0278,-0.0119,1.2969,4.0384,0.6346,2.0132
098.wav,-0.0098,-0.0042,0.5069,3.48,0.2485,1.7379
099.wav,-0.2239,-0.096,0.3011,3.2809,0.0386,1.5925
100.wav,-0.0218,-0.0093,0.0987,3.3895,0.0385,1.6901
101.wav,-0.0085,-0.0037,0.1935,3.2511,0.0925,1.6237
102.wav,-0.0229,-0.0098,0.4632,3.4709,0.2201,1.7305
103.wav,-0.0519,-0.0223,0.2327,3.3527,0.0904,1.6652
104.wav,-0.031,-0.0133,0.5607,3.5368,0.2649,1.7617
105.wav,-0.0632,-0.0271,0.6939,3.6321,0.3154,1.8025
106.wav,-0.0046,-0.002,0.2874,3.3721,0.1414,1.6851
107.wav,-0.0045,-0.0019,0.0961,3.2891,0.0458,1.6436
108.wav,-0.0469,-0.0201,1.1306,3.9243,0.5418,1.9521
109.wav,-0.0005,-0.0002,0.1392,3.2783,0.0694,1.639
110.wav,-0.0136,-0.0058,1.6481,4.2668,0.8172,2.1305
111.wav,-0.0022,-0.001,0.2525,3.5386,0.1251,1.7688
112.wav,-0.0202,-0.0087,0.4535,3.4651,0.2166,1.7282
113.wav,-0.02,-0.0086,1.3567,4.0654,0.6683,2.0284
114.wav,-0.072,-0.0308,0.4793,3.513,0.2037,1.7411
115.wav,-0.0239,-0.0102,0.4574,3.4275,0.2168,1.7087
116.wav,-0.0286,-0.0122,0.3829,3.4106,0.1772,1.6992
117.wav,-0.0292,-0.0125,0.4748,3.5043,0.2228,1.7459
118.wav,-0.1226,-0.0525,0.7595,3.6746,0.3184,1.811
119.wav,-0.0237,-0.0102,0.4438,3.5185,0.2101,1.7541
120.wav,-0.007,-0.003,0.1737,3.4608,0.0833,1.7289
121.wav,-0.0256,-0.011,0.1577,3.2345,0.066,1.6118
122.wav,-0.0764,-0.0328,1.0521,3.8859,0.4878,1.9266
123.wav,-0.0029,-0.0013,0.3547,3.4448,0.1759,1.7218
124.wav,-0.029,-0.0124,0.8973,3.773,0.4342,1.8803
125.wav,-0.0461,-0.0198,1.1692,3.9202,0.5616,1.9502
126.wav,-0.0233,-0.01,1.6299,4.244,0.8033,2.117
127.wav,-0.0582,-0.025,0.2141,3.3071,0.0779,1.6411
128.wav,-0.025,-0.0107,0.5184,3.4669,0.2467,1.7281
129.wav,-0.0123,-0.0053,1.7223,4.3017,0.855,2.1482
130.wav,-0.0523,-0.0224,0.462,3.5017,0.2048,1.7396
131.wav,-0.0294,-0.0126,0.8497,3.7339,0.4102,1.8606
132.wav,-0.015,-0.0064,0.658,3.5627,0.3215,1.7781
133.wav,-0.0586,-0.0251,-0.2953,3.3672,-0.1769,1.671
134.wav,-0.0101,-0.0043,1.18,3.8558,0.5849,1.9257
135.wav,-0.0445,-0.0191,1.1322,3.902,0.5439,1.9415
136.wav,-0.0342,-0.0147,0.24,3.336,0.1029,1.6607
137.wav,-0.0381,-0.0163,0.3607,3.2792,0.1613,1.6314
138.wav,-0.096,-0.0411,0.2127,3.2984,0.0583,1.6286
139.wav,-0.0453,-0.0194,1.0711,3.8668,0.5129,1.9237
140.wav,-0.0116,-0.005,0.2241,3.3321,0.1063,1.6636
141.wav,-0.0494,-0.0212,0.6186,3.6644,0.2846,1.8216
142.wav,-0.0636,-0.0272,0.5833,3.5587,0.2599,1.7657
