filename,topic_id,topic_keywords
091.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
092.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
093.txt,-1,Outlier
094.txt,-1,Outlier
095.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
096.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
097.txt,-1,Outlier
098.txt,-1,Outlier
099.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
100.txt,-1,Outlier
101.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
102.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
103.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
104.txt,-1,Outlier
105.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
106.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
107.txt,-1,Outlier
108.txt,-1,Outlier
109.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
110.txt,-1,Outlier
111.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
112.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
113.txt,-1,Outlier
114.txt,-1,Outlier
115.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
116.txt,-1,Outlier
117.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
118.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
119.txt,-1,Outlier
120.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
121.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
122.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
123.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
124.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
125.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
126.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
127.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
128.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
129.txt,-1,Outlier
130.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
131.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
132.txt,-1,Outlier
133.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
134.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
135.txt,-1,Outlier
136.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
137.txt,-1,Outlier
138.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
139.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
140.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
141.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
142.txt,1,"autonomous vehicles, electric vehicles, personal mobility, final validation, electric vehicle, autonomous vehicle, transformative technologies, mass production, next winter, right investments"
143.txt,-1,Outlier
144.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
145.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
146.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
147.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
148.txt,-1,Outlier
149.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
150.txt,0,"retail sales, average transaction, tougher business, strategic plan, total sales, significant moves, softer industry, retail market, relentless focus, overall industry"
