Index,Audio Path,Transcript Path
078,Cognizant Technology Solutions_20170803/CEO/078-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/078.txt
079,Cognizant Technology Solutions_20170803/CEO/079-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/079.txt
080,Cognizant Technology Solutions_20170803/CEO/080-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/080.txt
081,Cognizant Technology Solutions_20170803/CEO/081-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/081.txt
082,Cognizant Technology Solutions_20170803/CEO/082-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/082.txt
083,Cognizant Technology Solutions_20170803/CEO/083-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/083.txt
084,Cognizant Technology Solutions_20170803/CEO/084-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/084.txt
085,Cognizant Technology Solutions_20170803/CEO/085-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/085.txt
086,Cognizant Technology Solutions_20170803/CEO/086-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/086.txt
087,Cognizant Technology Solutions_20170803/CEO/087-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/087.txt
088,Cognizant Technology Solutions_20170803/CEO/088-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/088.txt
089,Cognizant Technology Solutions_20170803/CEO/089-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/089.txt
090,Cognizant Technology Solutions_20170803/CEO/090-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/090.txt
091,Cognizant Technology Solutions_20170803/CEO/091-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/091.txt
092,Cognizant Technology Solutions_20170803/CEO/092-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/092.txt
093,Cognizant Technology Solutions_20170803/CEO/093-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/093.txt
094,Cognizant Technology Solutions_20170803/CEO/094-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/094.txt
095,Cognizant Technology Solutions_20170803/CEO/095-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/095.txt
096,Cognizant Technology Solutions_20170803/CEO/096-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/096.txt
097,Cognizant Technology Solutions_20170803/CEO/097-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/097.txt
098,Cognizant Technology Solutions_20170803/CEO/098-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/098.txt
099,Cognizant Technology Solutions_20170803/CEO/099-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/099.txt
100,Cognizant Technology Solutions_20170803/CEO/100-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/100.txt
101,Cognizant Technology Solutions_20170803/CEO/101-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/101.txt
102,Cognizant Technology Solutions_20170803/CEO/102-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/102.txt
103,Cognizant Technology Solutions_20170803/CEO/103-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/103.txt
104,Cognizant Technology Solutions_20170803/CEO/104-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/104.txt
105,Cognizant Technology Solutions_20170803/CEO/105-RajeevMehta.mp3,Cognizant Technology Solutions_20170803/sent_token/105.txt
