Index,Audio Path,Transcript Path
047,Citrix Systems_20170802/CEO/047-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/047.txt
048,Citrix Systems_20170802/CEO/048-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/048.txt
049,Citrix Systems_20170802/CEO/049-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/049.txt
050,Citrix Systems_20170802/CEO/050-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/050.txt
051,Citrix Systems_20170802/CEO/051-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/051.txt
052,Citrix Systems_20170802/CEO/052-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/052.txt
053,Citrix Systems_20170802/CEO/053-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/053.txt
054,Citrix Systems_20170802/CEO/054-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/054.txt
055,Citrix Systems_20170802/CEO/055-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/055.txt
056,Citrix Systems_20170802/CEO/056-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/056.txt
057,Citrix Systems_20170802/CEO/057-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/057.txt
058,Citrix Systems_20170802/CEO/058-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/058.txt
059,Citrix Systems_20170802/CEO/059-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/059.txt
060,Citrix Systems_20170802/CEO/060-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/060.txt
061,Citrix Systems_20170802/CEO/061-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/061.txt
062,Citrix Systems_20170802/CEO/062-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/062.txt
063,Citrix Systems_20170802/CEO/063-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/063.txt
064,Citrix Systems_20170802/CEO/064-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/064.txt
065,Citrix Systems_20170802/CEO/065-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/065.txt
066,Citrix Systems_20170802/CEO/066-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/066.txt
067,Citrix Systems_20170802/CEO/067-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/067.txt
068,Citrix Systems_20170802/CEO/068-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/068.txt
069,Citrix Systems_20170802/CEO/069-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/069.txt
070,Citrix Systems_20170802/CEO/070-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/070.txt
071,Citrix Systems_20170802/CEO/071-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/071.txt
072,Citrix Systems_20170802/CEO/072-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/072.txt
073,Citrix Systems_20170802/CEO/073-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/073.txt
074,Citrix Systems_20170802/CEO/074-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/074.txt
075,Citrix Systems_20170802/CEO/075-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/075.txt
076,Citrix Systems_20170802/CEO/076-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/076.txt
077,Citrix Systems_20170802/CEO/077-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/077.txt
078,Citrix Systems_20170802/CEO/078-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/078.txt
079,Citrix Systems_20170802/CEO/079-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/079.txt
080,Citrix Systems_20170802/CEO/080-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/080.txt
081,Citrix Systems_20170802/CEO/081-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/081.txt
082,Citrix Systems_20170802/CEO/082-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/082.txt
083,Citrix Systems_20170802/CEO/083-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/083.txt
084,Citrix Systems_20170802/CEO/084-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/084.txt
085,Citrix Systems_20170802/CEO/085-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/085.txt
086,Citrix Systems_20170802/CEO/086-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/086.txt
087,Citrix Systems_20170802/CEO/087-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/087.txt
088,Citrix Systems_20170802/CEO/088-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/088.txt
089,Citrix Systems_20170802/CEO/089-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/089.txt
090,Citrix Systems_20170802/CEO/090-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/090.txt
091,Citrix Systems_20170802/CEO/091-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/091.txt
092,Citrix Systems_20170802/CEO/092-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/092.txt
093,Citrix Systems_20170802/CEO/093-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/093.txt
094,Citrix Systems_20170802/CEO/094-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/094.txt
095,Citrix Systems_20170802/CEO/095-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/095.txt
096,Citrix Systems_20170802/CEO/096-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/096.txt
097,Citrix Systems_20170802/CEO/097-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/097.txt
098,Citrix Systems_20170802/CEO/098-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/098.txt
099,Citrix Systems_20170802/CEO/099-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/099.txt
100,Citrix Systems_20170802/CEO/100-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/100.txt
101,Citrix Systems_20170802/CEO/101-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/101.txt
102,Citrix Systems_20170802/CEO/102-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/102.txt
103,Citrix Systems_20170802/CEO/103-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/103.txt
104,Citrix Systems_20170802/CEO/104-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/104.txt
105,Citrix Systems_20170802/CEO/105-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/105.txt
106,Citrix Systems_20170802/CEO/106-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/106.txt
107,Citrix Systems_20170802/CEO/107-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/107.txt
108,Citrix Systems_20170802/CEO/108-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/108.txt
109,Citrix Systems_20170802/CEO/109-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/109.txt
110,Citrix Systems_20170802/CEO/110-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/110.txt
111,Citrix Systems_20170802/CEO/111-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/111.txt
112,Citrix Systems_20170802/CEO/112-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/112.txt
113,Citrix Systems_20170802/CEO/113-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/113.txt
114,Citrix Systems_20170802/CEO/114-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/114.txt
115,Citrix Systems_20170802/CEO/115-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/115.txt
116,Citrix Systems_20170802/CEO/116-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/116.txt
117,Citrix Systems_20170802/CEO/117-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/117.txt
118,Citrix Systems_20170802/CEO/118-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/118.txt
119,Citrix Systems_20170802/CEO/119-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/119.txt
120,Citrix Systems_20170802/CEO/120-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/120.txt
121,Citrix Systems_20170802/CEO/121-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/121.txt
122,Citrix Systems_20170802/CEO/122-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/122.txt
123,Citrix Systems_20170802/CEO/123-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/123.txt
124,Citrix Systems_20170802/CEO/124-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/124.txt
125,Citrix Systems_20170802/CEO/125-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/125.txt
126,Citrix Systems_20170802/CEO/126-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/126.txt
127,Citrix Systems_20170802/CEO/127-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/127.txt
128,Citrix Systems_20170802/CEO/128-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/128.txt
129,Citrix Systems_20170802/CEO/129-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/129.txt
130,Citrix Systems_20170802/CEO/130-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/130.txt
131,Citrix Systems_20170802/CEO/131-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/131.txt
132,Citrix Systems_20170802/CEO/132-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/132.txt
133,Citrix Systems_20170802/CEO/133-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/133.txt
134,Citrix Systems_20170802/CEO/134-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/134.txt
135,Citrix Systems_20170802/CEO/135-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/135.txt
136,Citrix Systems_20170802/CEO/136-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/136.txt
137,Citrix Systems_20170802/CEO/137-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/137.txt
138,Citrix Systems_20170802/CEO/138-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/138.txt
139,Citrix Systems_20170802/CEO/139-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/139.txt
140,Citrix Systems_20170802/CEO/140-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/140.txt
141,Citrix Systems_20170802/CEO/141-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/141.txt
142,Citrix Systems_20170802/CEO/142-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/142.txt
143,Citrix Systems_20170802/CEO/143-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/143.txt
144,Citrix Systems_20170802/CEO/144-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/144.txt
145,Citrix Systems_20170802/CEO/145-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/145.txt
146,Citrix Systems_20170802/CEO/146-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/146.txt
147,Citrix Systems_20170802/CEO/147-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/147.txt
148,Citrix Systems_20170802/CEO/148-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/148.txt
149,Citrix Systems_20170802/CEO/149-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/149.txt
150,Citrix Systems_20170802/CEO/150-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/150.txt
151,Citrix Systems_20170802/CEO/151-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/151.txt
152,Citrix Systems_20170802/CEO/152-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/152.txt
153,Citrix Systems_20170802/CEO/153-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/153.txt
154,Citrix Systems_20170802/CEO/154-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/154.txt
155,Citrix Systems_20170802/CEO/155-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/155.txt
156,Citrix Systems_20170802/CEO/156-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/156.txt
157,Citrix Systems_20170802/CEO/157-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/157.txt
158,Citrix Systems_20170802/CEO/158-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/158.txt
159,Citrix Systems_20170802/CEO/159-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/159.txt
160,Citrix Systems_20170802/CEO/160-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/160.txt
161,Citrix Systems_20170802/CEO/161-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/161.txt
162,Citrix Systems_20170802/CEO/162-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/162.txt
163,Citrix Systems_20170802/CEO/163-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/163.txt
164,Citrix Systems_20170802/CEO/164-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/164.txt
165,Citrix Systems_20170802/CEO/165-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/165.txt
166,Citrix Systems_20170802/CEO/166-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/166.txt
167,Citrix Systems_20170802/CEO/167-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/167.txt
168,Citrix Systems_20170802/CEO/168-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/168.txt
169,Citrix Systems_20170802/CEO/169-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/169.txt
170,Citrix Systems_20170802/CEO/170-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/170.txt
171,Citrix Systems_20170802/CEO/171-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/171.txt
172,Citrix Systems_20170802/CEO/172-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/172.txt
173,Citrix Systems_20170802/CEO/173-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/173.txt
174,Citrix Systems_20170802/CEO/174-DavidJamesHenshall.mp3,Citrix Systems_20170802/sent_token/174.txt
