Index,Audio Path,Transcript Path
043,Grainger (W.W.) Inc._20170418/CEO/043-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/043.txt
044,Grainger (W.W.) Inc._20170418/CEO/044-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/044.txt
045,Grainger (W.W.) Inc._20170418/CEO/045-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/045.txt
046,Grainger (W.W.) Inc._20170418/CEO/046-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/046.txt
047,Grainger (W.W.) Inc._20170418/CEO/047-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/047.txt
048,Grainger (W.W.) Inc._20170418/CEO/048-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/048.txt
049,Grainger (W.W.) Inc._20170418/CEO/049-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/049.txt
050,Grainger (W.W.) Inc._20170418/CEO/050-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/050.txt
051,Grainger (W.W.) Inc._20170418/CEO/051-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/051.txt
052,Grainger (W.W.) Inc._20170418/CEO/052-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/052.txt
053,Grainger (W.W.) Inc._20170418/CEO/053-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/053.txt
054,Grainger (W.W.) Inc._20170418/CEO/054-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/054.txt
055,Grainger (W.W.) Inc._20170418/CEO/055-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/055.txt
056,Grainger (W.W.) Inc._20170418/CEO/056-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/056.txt
057,Grainger (W.W.) Inc._20170418/CEO/057-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/057.txt
058,Grainger (W.W.) Inc._20170418/CEO/058-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/058.txt
059,Grainger (W.W.) Inc._20170418/CEO/059-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/059.txt
060,Grainger (W.W.) Inc._20170418/CEO/060-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/060.txt
061,Grainger (W.W.) Inc._20170418/CEO/061-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/061.txt
062,Grainger (W.W.) Inc._20170418/CEO/062-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/062.txt
063,Grainger (W.W.) Inc._20170418/CEO/063-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/063.txt
064,Grainger (W.W.) Inc._20170418/CEO/064-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/064.txt
065,Grainger (W.W.) Inc._20170418/CEO/065-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/065.txt
066,Grainger (W.W.) Inc._20170418/CEO/066-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/066.txt
067,Grainger (W.W.) Inc._20170418/CEO/067-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/067.txt
068,Grainger (W.W.) Inc._20170418/CEO/068-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/068.txt
069,Grainger (W.W.) Inc._20170418/CEO/069-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/069.txt
070,Grainger (W.W.) Inc._20170418/CEO/070-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/070.txt
071,Grainger (W.W.) Inc._20170418/CEO/071-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/071.txt
072,Grainger (W.W.) Inc._20170418/CEO/072-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/072.txt
073,Grainger (W.W.) Inc._20170418/CEO/073-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/073.txt
074,Grainger (W.W.) Inc._20170418/CEO/074-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/074.txt
075,Grainger (W.W.) Inc._20170418/CEO/075-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/075.txt
076,Grainger (W.W.) Inc._20170418/CEO/076-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/076.txt
077,Grainger (W.W.) Inc._20170418/CEO/077-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/077.txt
078,Grainger (W.W.) Inc._20170418/CEO/078-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/078.txt
079,Grainger (W.W.) Inc._20170418/CEO/079-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/079.txt
080,Grainger (W.W.) Inc._20170418/CEO/080-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/080.txt
081,Grainger (W.W.) Inc._20170418/CEO/081-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/081.txt
082,Grainger (W.W.) Inc._20170418/CEO/082-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/082.txt
083,Grainger (W.W.) Inc._20170418/CEO/083-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/083.txt
084,Grainger (W.W.) Inc._20170418/CEO/084-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/084.txt
085,Grainger (W.W.) Inc._20170418/CEO/085-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/085.txt
086,Grainger (W.W.) Inc._20170418/CEO/086-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/086.txt
087,Grainger (W.W.) Inc._20170418/CEO/087-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/087.txt
088,Grainger (W.W.) Inc._20170418/CEO/088-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/088.txt
089,Grainger (W.W.) Inc._20170418/CEO/089-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/089.txt
090,Grainger (W.W.) Inc._20170418/CEO/090-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/090.txt
091,Grainger (W.W.) Inc._20170418/CEO/091-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/091.txt
092,Grainger (W.W.) Inc._20170418/CEO/092-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/092.txt
093,Grainger (W.W.) Inc._20170418/CEO/093-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/093.txt
094,Grainger (W.W.) Inc._20170418/CEO/094-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/094.txt
095,Grainger (W.W.) Inc._20170418/CEO/095-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/095.txt
096,Grainger (W.W.) Inc._20170418/CEO/096-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/096.txt
097,Grainger (W.W.) Inc._20170418/CEO/097-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/097.txt
098,Grainger (W.W.) Inc._20170418/CEO/098-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/098.txt
099,Grainger (W.W.) Inc._20170418/CEO/099-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/099.txt
100,Grainger (W.W.) Inc._20170418/CEO/100-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/100.txt
101,Grainger (W.W.) Inc._20170418/CEO/101-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/101.txt
102,Grainger (W.W.) Inc._20170418/CEO/102-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/102.txt
103,Grainger (W.W.) Inc._20170418/CEO/103-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/103.txt
104,Grainger (W.W.) Inc._20170418/CEO/104-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/104.txt
105,Grainger (W.W.) Inc._20170418/CEO/105-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/105.txt
106,Grainger (W.W.) Inc._20170418/CEO/106-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/106.txt
107,Grainger (W.W.) Inc._20170418/CEO/107-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/107.txt
108,Grainger (W.W.) Inc._20170418/CEO/108-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/108.txt
109,Grainger (W.W.) Inc._20170418/CEO/109-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/109.txt
110,Grainger (W.W.) Inc._20170418/CEO/110-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/110.txt
111,Grainger (W.W.) Inc._20170418/CEO/111-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/111.txt
112,Grainger (W.W.) Inc._20170418/CEO/112-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/112.txt
113,Grainger (W.W.) Inc._20170418/CEO/113-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/113.txt
114,Grainger (W.W.) Inc._20170418/CEO/114-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/114.txt
115,Grainger (W.W.) Inc._20170418/CEO/115-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/115.txt
116,Grainger (W.W.) Inc._20170418/CEO/116-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/116.txt
117,Grainger (W.W.) Inc._20170418/CEO/117-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/117.txt
118,Grainger (W.W.) Inc._20170418/CEO/118-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/118.txt
119,Grainger (W.W.) Inc._20170418/CEO/119-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/119.txt
120,Grainger (W.W.) Inc._20170418/CEO/120-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/120.txt
121,Grainger (W.W.) Inc._20170418/CEO/121-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/121.txt
122,Grainger (W.W.) Inc._20170418/CEO/122-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/122.txt
123,Grainger (W.W.) Inc._20170418/CEO/123-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/123.txt
124,Grainger (W.W.) Inc._20170418/CEO/124-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/124.txt
125,Grainger (W.W.) Inc._20170418/CEO/125-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/125.txt
126,Grainger (W.W.) Inc._20170418/CEO/126-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/126.txt
127,Grainger (W.W.) Inc._20170418/CEO/127-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/127.txt
128,Grainger (W.W.) Inc._20170418/CEO/128-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/128.txt
129,Grainger (W.W.) Inc._20170418/CEO/129-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/129.txt
130,Grainger (W.W.) Inc._20170418/CEO/130-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/130.txt
131,Grainger (W.W.) Inc._20170418/CEO/131-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/131.txt
132,Grainger (W.W.) Inc._20170418/CEO/132-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/132.txt
133,Grainger (W.W.) Inc._20170418/CEO/133-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/133.txt
134,Grainger (W.W.) Inc._20170418/CEO/134-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/134.txt
135,Grainger (W.W.) Inc._20170418/CEO/135-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/135.txt
136,Grainger (W.W.) Inc._20170418/CEO/136-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/136.txt
137,Grainger (W.W.) Inc._20170418/CEO/137-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/137.txt
138,Grainger (W.W.) Inc._20170418/CEO/138-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/138.txt
139,Grainger (W.W.) Inc._20170418/CEO/139-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/139.txt
140,Grainger (W.W.) Inc._20170418/CEO/140-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/140.txt
141,Grainger (W.W.) Inc._20170418/CEO/141-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/141.txt
142,Grainger (W.W.) Inc._20170418/CEO/142-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/142.txt
143,Grainger (W.W.) Inc._20170418/CEO/143-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/143.txt
144,Grainger (W.W.) Inc._20170418/CEO/144-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/144.txt
145,Grainger (W.W.) Inc._20170418/CEO/145-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/145.txt
146,Grainger (W.W.) Inc._20170418/CEO/146-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/146.txt
147,Grainger (W.W.) Inc._20170418/CEO/147-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/147.txt
148,Grainger (W.W.) Inc._20170418/CEO/148-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/148.txt
149,Grainger (W.W.) Inc._20170418/CEO/149-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/149.txt
150,Grainger (W.W.) Inc._20170418/CEO/150-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/150.txt
151,Grainger (W.W.) Inc._20170418/CEO/151-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/151.txt
152,Grainger (W.W.) Inc._20170418/CEO/152-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/152.txt
153,Grainger (W.W.) Inc._20170418/CEO/153-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/153.txt
154,Grainger (W.W.) Inc._20170418/CEO/154-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/154.txt
155,Grainger (W.W.) Inc._20170418/CEO/155-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/155.txt
156,Grainger (W.W.) Inc._20170418/CEO/156-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/156.txt
157,Grainger (W.W.) Inc._20170418/CEO/157-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/157.txt
158,Grainger (W.W.) Inc._20170418/CEO/158-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/158.txt
159,Grainger (W.W.) Inc._20170418/CEO/159-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/159.txt
160,Grainger (W.W.) Inc._20170418/CEO/160-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/160.txt
161,Grainger (W.W.) Inc._20170418/CEO/161-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/161.txt
162,Grainger (W.W.) Inc._20170418/CEO/162-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/162.txt
163,Grainger (W.W.) Inc._20170418/CEO/163-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/163.txt
164,Grainger (W.W.) Inc._20170418/CEO/164-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/164.txt
165,Grainger (W.W.) Inc._20170418/CEO/165-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/165.txt
166,Grainger (W.W.) Inc._20170418/CEO/166-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/166.txt
167,Grainger (W.W.) Inc._20170418/CEO/167-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/167.txt
168,Grainger (W.W.) Inc._20170418/CEO/168-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/168.txt
169,Grainger (W.W.) Inc._20170418/CEO/169-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/169.txt
170,Grainger (W.W.) Inc._20170418/CEO/170-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/170.txt
171,Grainger (W.W.) Inc._20170418/CEO/171-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/171.txt
172,Grainger (W.W.) Inc._20170418/CEO/172-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/172.txt
173,Grainger (W.W.) Inc._20170418/CEO/173-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/173.txt
174,Grainger (W.W.) Inc._20170418/CEO/174-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/174.txt
175,Grainger (W.W.) Inc._20170418/CEO/175-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/175.txt
176,Grainger (W.W.) Inc._20170418/CEO/176-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/176.txt
177,Grainger (W.W.) Inc._20170418/CEO/177-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/177.txt
178,Grainger (W.W.) Inc._20170418/CEO/178-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/178.txt
179,Grainger (W.W.) Inc._20170418/CEO/179-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/179.txt
180,Grainger (W.W.) Inc._20170418/CEO/180-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/180.txt
181,Grainger (W.W.) Inc._20170418/CEO/181-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/181.txt
182,Grainger (W.W.) Inc._20170418/CEO/182-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/182.txt
183,Grainger (W.W.) Inc._20170418/CEO/183-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/183.txt
184,Grainger (W.W.) Inc._20170418/CEO/184-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/184.txt
185,Grainger (W.W.) Inc._20170418/CEO/185-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/185.txt
186,Grainger (W.W.) Inc._20170418/CEO/186-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/186.txt
187,Grainger (W.W.) Inc._20170418/CEO/187-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/187.txt
188,Grainger (W.W.) Inc._20170418/CEO/188-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/188.txt
189,Grainger (W.W.) Inc._20170418/CEO/189-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/189.txt
190,Grainger (W.W.) Inc._20170418/CEO/190-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/190.txt
191,Grainger (W.W.) Inc._20170418/CEO/191-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/191.txt
192,Grainger (W.W.) Inc._20170418/CEO/192-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/192.txt
193,Grainger (W.W.) Inc._20170418/CEO/193-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/193.txt
194,Grainger (W.W.) Inc._20170418/CEO/194-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/194.txt
195,Grainger (W.W.) Inc._20170418/CEO/195-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/195.txt
196,Grainger (W.W.) Inc._20170418/CEO/196-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/196.txt
197,Grainger (W.W.) Inc._20170418/CEO/197-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/197.txt
198,Grainger (W.W.) Inc._20170418/CEO/198-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/198.txt
199,Grainger (W.W.) Inc._20170418/CEO/199-DonaldG.Macpherson.mp3,Grainger (W.W.) Inc._20170418/sent_token/199.txt
