filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
011.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",011,011.wav,-0.0225,-0.0096,0.8873,3.7614,0.1610540085231674,0.7134667143478162,-0.6226927325060974,0.9076620825147348,0.9448007495524322,0.5192713461808977,Neutral
012.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",012,012.wav,-0.0213,-0.0091,0.3486,3.4041,-0.3476357543942564,0.5902719262585601,-0.5616745766444534,0.912573673870334,-0.1335969321440594,0.2679701786467859,Neutral
013.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",013,013.wav,-0.0167,-0.0072,1.1102,3.8135,0.3603125153332295,0.7435763791491514,-0.2678090105365936,0.9312377210216112,0.9884340412030526,0.5559150372766917,Positive (Low/Mid arousal)
014.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",014,014.wav,-0.0091,-0.0039,-0.0089,3.0912,-0.2878107675058159,0.5057756279499603,0.3109163916677995,0.9636542239685658,-0.8865379266794314,0.0478970319313548,Neutral
015.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",015,015.wav,-0.0096,-0.0041,0.4567,3.5207,0.2599757730592552,0.6558342437061299,0.2750740109636286,0.9616895874263262,0.2448775351548819,0.3499788999859335,Neutral
016.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",016,016.wav,-0.0203,-0.0087,0.1967,3.3481,-0.5467802230845416,0.5725432163385686,-0.5056343079064558,0.9165029469548134,-0.5879261382626272,0.2285834857223239,Negative (Low/Med arousal)
017.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",017,017.wav,-0.0239,-0.0102,0.9199,3.622,0.1352949624561703,0.661497393519546,-0.685380850428618,0.9017681728880158,0.9559707753409586,0.4212266141510761,Neutral
018.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",018,018.wav,-0.0046,-0.002,0.2318,3.3364,0.0438189959337462,0.6013363756780815,0.5879261382626272,0.9823182711198428,-0.5002881463951347,0.2203544802363201,Neutral
019.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",019,019.wav,-0.0082,-0.0035,0.2617,3.4251,-0.0216163778529119,0.6251618427732522,0.3732086199606739,0.9675834970530452,-0.4164413756664979,0.2827401884934591,Neutral
020.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",020,020.wav,-0.0053,-0.0023,0.36,3.4375,0.2286252666355755,0.635416421973751,0.5508427412770448,0.9793713163064834,-0.0935922080058936,0.2914615276410185,Neutral
021.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",021,021.wav,-0.0038,-0.0016,0.3014,3.392,0.1670627277688468,0.6228536919221077,0.6274711527321812,0.9862475442043224,-0.2933456971944875,0.2594598396398931,Neutral
022.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",022,022.wav,-0.0132,-0.0056,1.1027,3.8678,0.4939021530563491,0.7705304380484519,0.0,0.9469548133595286,0.9878043061126984,0.5941060627373753,"Excited (Positive, High arousal)"
023.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",023,023.wav,-0.0066,-0.0028,0.9847,3.7933,0.7239351995755959,0.7580837097113403,0.4758706599876523,0.9744597249508842,0.9719997391635395,0.5417076944717965,"Excited (Positive, High arousal)"
024.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",024,024.wav,-0.0118,-0.005,0.4181,3.4712,0.1107991122052423,0.6340062998810828,0.1093616779862774,0.9528487229862476,0.1122365464242072,0.315163876775918,Neutral
025.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",025,025.wav,-0.0145,-0.0062,1.151,3.8105,0.4448640421853753,0.7474329698014168,-0.1016060701898916,0.9410609037328096,0.9913341545606422,0.5538050358700243,Positive (Low/Mid arousal)
026.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",026,026.wav,-0.0041,-0.0018,0.9627,3.8361,0.7901652695762127,0.7780466444345018,0.6129950972462828,0.9842829076620826,0.9673354419061428,0.5718103812069211,"Excited (Positive, High arousal)"
027.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",027,027.wav,-0.0097,-0.0042,0.5941,3.5567,0.4480207829901053,0.6680030930105756,0.2678090105365936,0.9607072691552064,0.628232555443617,0.3752989168659448,Positive (Low/Mid arousal)
028.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",028,028.wav,-0.0171,-0.0073,0.6465,3.5627,0.2157414219618516,0.6548871612148855,-0.2966786241037743,0.9302554027504912,0.7281614680274775,0.3795189196792799,Neutral
029.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",029,029.wav,-0.0378,-0.0162,0.239,3.3408,-0.719766099211572,0.5331391127934624,-0.958681423005534,0.8428290766208252,-0.48085077541761,0.2234491489660995,Negative (Low/Med arousal)
030.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",030,030.wav,-0.003,-0.0013,0.3889,3.4632,0.3364564109004638,0.6493658526879098,0.6640241423653214,0.989194499017682,0.0088886794356063,0.3095372063581377,Neutral
031.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",031,031.wav,-0.0049,-0.0021,0.2729,3.356,0.0946645793699105,0.6077378878043025,0.5723172301331578,0.981335952848723,-0.3829880713933368,0.2341398227598818,Neutral
032.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",032,032.wav,-0.0175,-0.0075,0.2739,3.3759,-0.3524829406407839,0.5882134658161811,-0.3250159698354838,0.9282907662082516,-0.379949911446084,0.2481361654241105,Negative (Low/Med arousal)
033.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",033,033.wav,-0.1229,-0.0527,0.1633,3.276,-0.8301221275644202,0.3310780131220808,-0.9999999327070348,0.4842829076620825,-0.6602443224218055,0.177873118582079,Negative (Low/Med arousal)
034.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",034,034.wav,-0.0549,-0.0235,0.2712,3.3605,-0.6926260011678362,0.5042123338494799,-0.9971180456452734,0.7711198428290765,-0.3881339566903991,0.2373048248698833,Negative (Low/Med arousal)
035.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",035,035.wav,-0.026,-0.0111,0.5027,3.5491,-0.1858867719809921,0.6314404442084953,-0.7632243679861388,0.8929273084479372,0.3914508240241544,0.3699535799690535,Neutral
036.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",036,036.wav,-0.0074,-0.0032,0.059,3.5347,-0.1982297210469386,0.6651780125417269,0.4259095607339916,0.9705304518664049,-0.822369002827869,0.3598255732170489,Neutral
037.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",037,037.wav,-0.0218,-0.0093,0.3864,3.4024,-0.2939630691313136,0.588691774255551,-0.5879261382626272,0.9106090373280944,0.0,0.2667745111830076,Neutral
038.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",038,038.wav,-0.0255,-0.0109,0.2866,3.3802,-0.5435111113278814,0.573026222881922,-0.7463565287951466,0.8948919449901768,-0.3406656938606164,0.2511605007736672,Negative (Low/Med arousal)
039.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",039,039.wav,-0.0504,-0.0216,0.4251,3.3374,-0.4287162376610139,0.5054208520094483,-0.9941709483658634,0.7897838899803538,0.1367384730438355,0.2210578140385429,Negative (Low/Med arousal)
040.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",040,040.wav,-0.0045,-0.0019,-0.3144,3.4305,-0.1966792092324697,0.6349193902082118,0.5930344348149649,0.9833005893909628,-0.9863928532799044,0.2865381910254607,Neutral
041.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",041,041.wav,-0.0038,-0.0016,0.2546,3.3778,0.0951923385503751,0.6178600219263278,0.6274711527321812,0.9862475442043224,-0.437086475631431,0.2494724996483333,Neutral
042.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",042,042.wav,-0.0122,-0.0052,1.1324,3.9256,0.5341917455486069,0.792821421474923,0.0782687433701116,0.950884086444008,0.990114747727102,0.634758756505838,"Excited (Positive, High arousal)"
043.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",043,043.wav,-0.0249,-0.0107,0.2323,3.2814,-0.6118621186178247,0.5392638513232487,-0.7247701005300083,0.8968565815324165,-0.498954136705641,0.1816711211140809,Negative (Low/Med arousal)
044.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",044,044.wav,-0.0147,-0.0063,0.1805,3.31,-0.3707234395985163,0.5709325266596675,-0.1171039932629068,0.9400785854616897,-0.6243428859341257,0.2017864678576454,Negative (Low/Med arousal)
045.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",045,045.wav,-0.0126,-0.0054,0.2626,3.3717,-0.1833850060121177,0.597050806678272,0.0470227907582691,0.9489194499017682,-0.4137928027825047,0.2451821634547758,Neutral
046.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",046,046.wav,-0.0149,-0.0064,0.1836,3.3614,-0.3750579564537027,0.5885170462412267,-0.1325450899303778,0.9390962671905696,-0.6175708229770277,0.2379378252918837,Negative (Low/Med arousal)
047.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",047,047.wav,-0.0102,-0.0044,0.2803,3.3397,-0.0646366431278826,0.5907090571983107,0.2310396599058275,0.9587426326129668,-0.3603129461615927,0.2226754817836547,Neutral
048.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",048,048.wav,-0.0148,-0.0063,0.3516,3.4073,-0.1239690824018249,0.6051497161377939,-0.1248321002263824,0.9400785854616897,-0.1231060645772675,0.2702208468138981,Neutral
049.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",049,049.wav,-0.0019,-0.0008,0.2917,3.3888,0.1924987218003771,0.6256576309230311,0.7095363349970608,0.994106090373281,-0.3245388913963065,0.257209171472781,Neutral
050.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",050,050.wav,-0.0048,-0.002,0.376,3.4242,0.2703032562073973,0.6322127295956508,0.5775675478881137,0.9823182711198428,-0.036961035473319,0.2821071880714588,Neutral
051.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",051,051.wav,-0.0008,-0.0003,0.6843,3.5531,0.7675844410881948,0.6858922984534119,0.7498102757967173,0.9990176817288804,0.7853586063796723,0.3727669151779437,Positive (Low/Mid arousal)
052.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",052,052.wav,-0.003,-0.0013,0.532,3.5847,0.5699697875151883,0.6920933811729288,0.6640241423653214,0.989194499017682,0.4759154326650552,0.3949922633281758,Positive (Low/Mid arousal)
053.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",053,053.wav,-0.0045,-0.0019,0.4815,3.4878,0.4594225839042501,0.6550699036418874,0.5930344348149649,0.9833005893909628,0.3258107329935353,0.326839217892812,Positive (Low/Mid arousal)
054.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",054,054.wav,-0.0062,-0.0027,0.1012,3.3223,-0.1338286897983107,0.5929397584234932,0.4997734374541616,0.975442043222004,-0.7674308170507831,0.2104374736249823,Neutral
055.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",055,055.wav,-0.0142,-0.0061,0.9557,3.8126,0.4437140849602317,0.7486626294293105,-0.0782687433701118,0.9420432220039294,0.9656969132905752,0.5552820368546916,Positive (Low/Mid arousal)
056.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",056,056.wav,-0.0142,-0.0061,0.3259,3.3879,-0.1450613883833502,0.5993096965273552,-0.0782687433701118,0.9420432220039294,-0.2118540333965886,0.2565761710507809,Neutral
057.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",057,057.wav,-0.0563,-0.0241,0.2795,3.3762,-0.6802355869188798,0.5067865493835674,-0.9976855984085924,0.7652259332023577,-0.362785575429167,0.248347165564777,Negative (Low/Med arousal)
058.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",058,058.wav,-0.0016,-0.0007,0.3181,3.5144,0.2414222603192269,0.6703181528381662,0.7210257962716403,0.9950884086444008,-0.2381812756331865,0.3455478970319316,Neutral
059.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",059,059.wav,-0.0024,-0.001,0.3818,3.4335,0.3365815592472688,0.6403948231315849,0.6895172611602737,0.9921414538310414,-0.0163541426657361,0.2886481924321284,Neutral
060.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",060,060.wav,-0.0075,-0.0032,0.3095,3.3967,0.0763304574293291,0.616647980188372,0.4194679563658715,0.9705304518664049,-0.2668070415072132,0.2627655085103391,Neutral
061.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",061,061.wav,-0.0154,-0.0066,0.0991,3.2152,-0.470667226507389,0.5361210270276395,-0.1708519976638812,0.9371316306483302,-0.7704824553508968,0.1351104234069489,Negative (Low/Med arousal)
062.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",062,062.wav,-0.0372,-0.0159,0.6298,3.596,-0.1278270939730913,0.6243579833637376,-0.9546962193949996,0.8457760314341848,0.699042031448817,0.4029399352932904,Neutral
063.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",063,063.wav,-0.0776,-0.0333,0.2826,3.3526,-0.6765469716844066,0.4533005700458286,-0.9999179818004762,0.6748526522593319,-0.3531759615683369,0.2317484878323252,Negative (Low/Med arousal)
064.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",064,064.wav,-0.0074,-0.0032,0.4282,3.4662,0.286723742542162,0.6410888298156051,0.4259095607339916,0.9705304518664049,0.1475379243503324,0.3116472077648054,Neutral
065.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",065,065.wav,-0.0049,-0.0021,-0.2803,3.2468,-0.2051869469782967,0.5693358622029521,0.5723172301331578,0.981335952848723,-0.9826911240897512,0.157335771557181,Neutral
066.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",066,066.wav,-0.0058,-0.0025,0.5587,3.5471,0.5344550001095955,0.672976796064426,0.5229384933547233,0.9774066797642436,0.5459715068644676,0.3685469123646083,Positive (Low/Mid arousal)
067.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",067,067.wav,-0.1413,-0.0606,0.181,3.3034,-0.8116284410474854,0.3019121145032957,-0.9999999962458468,0.4066797642436149,-0.623256885849124,0.1971444647629765,Negative (Low/Med arousal)
068.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",068,068.wav,-0.0251,-0.0108,0.3691,3.556,-0.3967829083774949,0.6353404232328428,-0.7321319966231398,0.8958742632612967,-0.0614338201318501,0.374806583204389,Negative (Low/Med arousal)
069.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",069,069.wav,-0.0062,-0.0026,1.6823,4.1941,0.7497872247994904,0.900014121947856,0.4997734374541616,0.9764243614931236,0.9998010121448192,0.8236038824025883,"Excited (Positive, High arousal)"
070.txt,1,"hybrid cloud, digital transformation, cloud access, standalone automation, open stack, modern infrastructure, open source, broader solutions, big top, actual number",070,070.wav,-0.0059,-0.0025,1.5793,4.1723,0.758401553238697,0.8928389426391904,0.5172169892622838,0.9774066797642436,0.99958611721511,0.8082712055141371,"Excited (Positive, High arousal)"
071.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",071,071.wav,-0.0194,-0.0083,1.0712,3.8361,0.2667610047420964,0.7461213006231069,-0.4512436256259279,0.9204322200392928,0.9847656351101208,0.5718103812069211,Neutral
072.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",072,072.wav,-0.0046,-0.002,1.1123,3.8476,0.7882653191120855,0.7811084955261615,0.5879261382626272,0.9823182711198428,0.988604499961544,0.5798987199324801,"Excited (Positive, High arousal)"
073.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",073,073.wav,-0.0069,-0.0029,0.5039,3.4737,0.4262625319861389,0.6451998089806193,0.4574674065862278,0.9734774066797643,0.3950576573860501,0.3169222112814743,Positive (Low/Mid arousal)
074.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",074,074.wav,-0.0018,-0.0008,0.211,3.3299,0.0798737822332733,0.6049444504475774,0.7134091679905177,0.994106090373281,-0.553661603523971,0.2157828105218737,Neutral
075.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",075,075.wav,-0.0109,-0.0047,0.3692,3.4212,0.0586880166003233,0.6178964322321991,0.1784556309794555,0.9557956777996072,-0.0610795977788089,0.279997186664791,Neutral
076.txt,1,"hybrid cloud, digital transformation, cloud access, standalone automation, open stack, modern infrastructure, open source, broader solutions, big top, actual number",076,076.wav,-0.0432,-0.0185,0.2376,3.353,-0.7333721339928895,0.5261327888691416,-0.9820758227630886,0.8202357563850687,-0.4846684452226903,0.2320298213532144,Negative (Low/Med arousal)
077.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",077,077.wav,-0.0479,-0.0205,0.4541,3.5032,-0.3776081123116026,0.5691299747048555,-0.9913841660610396,0.8005893909626719,0.2361679414378343,0.3376705584470391,Negative (Low/Med arousal)
078.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",078,078.wav,-0.0675,-0.0289,1.0838,3.8781,-0.0067689961195377,0.6597125285444363,-0.9996001652911464,0.7180746561886052,0.9860621730520708,0.6013504009002674,Neutral
079.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",079,079.wav,-0.1211,-0.0519,1.4506,4.0857,-0.0005165861056023,0.6197519760363535,-0.9999999107536378,0.4921414538310412,0.9989667385424332,0.7473624982416658,Neutral
080.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",080,080.wav,-0.021,-0.009,0.8739,3.7306,0.1970465942035582,0.7055823286069487,-0.5453559921473311,0.913555992141454,0.9394491805544476,0.4976086650724435,Neutral
081.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",081,081.wav,-0.0623,-0.0267,0.7831,3.7073,-0.0557487981161253,0.6104533228169501,-0.9990963316000449,0.7396856581532416,0.887598735367794,0.4812209874806585,Neutral
082.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",082,082.wav,-0.0558,-0.0239,0.2309,3.0231,-0.7500901990974411,0.3835952848722986,-0.9974970102619116,0.7671905697445972,-0.5026833879329706,0.0,Negative (Low/Med arousal)
083.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",083,083.wav,-0.1183,-0.0507,0.5732,3.5543,-0.2094308265134167,0.438770094412545,-0.9999998615368922,0.5039292730844793,0.5811382085100587,0.3736109157406106,Neutral
084.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",084,084.wav,-0.0535,-0.0229,0.6406,3.6543,-0.1391282320050189,0.6104790242093299,-0.9964115638714603,0.7770137524557956,0.7181550998614227,0.4439442959628642,Neutral
085.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",085,085.wav,-0.0094,-0.004,0.4495,3.4612,0.2550877880389436,0.6354012222255693,0.289509493352739,0.962671905697446,0.2206660827251482,0.3081305387536925,Neutral
086.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",086,086.wav,-0.0031,-0.0013,0.0566,3.2336,-0.082747744562622,0.5686231321927628,0.6596165242243445,0.989194499017682,-0.8251120133495886,0.1480517653678437,Neutral
087.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",087,087.wav,-0.0331,-0.0142,1.7112,4.3059,0.0421488380604527,0.8823560217671451,-0.9155402988869784,0.862475442043222,0.999837975007884,0.902236601491068,Neutral
088.txt,0,"total revenue, high end, total backlog, average billings, quarterly cash, cancellable subscriptions, effective tax, total change, intangible assets, largest driver",088,088.wav,-0.1055,-0.0452,1.0153,3.8461,-0.0112927611682494,0.5684002486126085,-0.9999989688912893,0.5579567779960708,0.9774134465547902,0.5788437192291462,Neutral
089.txt,1,"hybrid cloud, digital transformation, cloud access, standalone automation, open stack, modern infrastructure, open source, broader solutions, big top, actual number",089,089.wav,-0.0293,-0.0125,1.5269,4.1383,0.0737949669189782,0.8317663544454152,-0.851809355960979,0.8791748526522594,0.9993992897989354,0.7843578562385711,Neutral
