filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
024.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",024,024.wav,-0.0127,-0.0055,1.633,4.2402,0.6029170451656597,0.9004485529679052,0.2148185651753585,0.9193798449612404,0.9910155251559608,0.8815172609745701,"Excited (Positive, High arousal)"
025.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",025,025.wav,-0.017,-0.0073,0.1993,3.3956,-0.382826905787558,0.5865234777226768,-0.066030329045673,0.8914728682170542,-0.6996234825294432,0.2815740872282994,Negative (Low/Med arousal)
026.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",026,026.wav,-0.0372,-0.0159,-0.1166,3.3772,-0.907479919456672,0.5133217918771495,-0.8857579326075855,0.7581395348837209,-0.9292019063057584,0.2685040488705783,Negative (Low/Med arousal)
028.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",028,028.wav,-0.0062,-0.0027,0.29,3.3706,0.0024175007324412,0.6133032903061679,0.5703491239817551,0.9627906976744184,-0.5655141225168726,0.2638158829379173,Neutral
031.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",031,031.wav,-0.0117,-0.005,0.1836,3.3295,-0.221052162782078,0.5808765890151326,0.2769208985087505,0.9271317829457364,-0.7190252240729066,0.2346213950845289,Neutral
034.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",034,034.wav,-0.007,-0.003,1.0509,3.9552,0.6912403343091125,0.8186066334739672,0.5335814935890689,0.9581395348837208,0.8488991750291559,0.6790737320642136,"Excited (Positive, High arousal)"
037.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",037,037.wav,-0.0188,-0.0081,0.6628,3.5621,0.0479746039424641,0.6394567476220525,-0.1830671151898507,0.8790697674418605,0.2790163230747789,0.3998437278022446,Neutral
038.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",038,038.wav,-0.0185,-0.0079,0.4306,3.4705,-0.2234837510862147,0.6084741049589715,-0.1638266413380551,0.8821705426356587,-0.2831408608343743,0.3347776672822843,Neutral
039.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",039,039.wav,-0.0184,-0.0079,0.833,3.6715,0.2266677096446268,0.6798620862063078,-0.1573845800070613,0.8821705426356587,0.6107199992963149,0.4775536297769569,Neutral
040.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",040,040.wav,-0.016,-0.0069,0.6352,3.5942,0.1072801469860075,0.6601598403578731,0.0,0.897674418604651,0.214560293972015,0.4226452621110951,Neutral
041.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",041,041.wav,-0.0479,-0.0205,0.5781,3.4313,-0.4476291851285462,0.4968772541906607,-0.9709963729469556,0.6868217054263565,0.0757380026898632,0.306932802954965,Negative (Low/Med arousal)
044.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",044,044.wav,-0.0041,-0.0018,0.2986,3.2781,0.0529341786136203,0.5874273565550073,0.6566526555330255,0.9767441860465116,-0.5507842983057849,0.1981105270635031,Neutral
045.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",045,045.wav,-0.0085,-0.0036,1.7828,4.3637,0.727325870325362,0.9590399997356918,0.4589253690276612,0.9488372093023256,0.9957263716230628,0.969242790169058,"Excited (Positive, High arousal)"
047.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",047,047.wav,-0.004,-0.0017,1.1499,3.7586,0.7826380589345379,0.7588588935840296,0.6603976653893167,0.9782945736434108,0.9048784524797592,0.5394232135246483,"Excited (Positive, High arousal)"
048.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",048,048.wav,-0.0134,-0.0058,0.75,3.5151,0.3175861526872457,0.6405934929534343,0.1702547602330809,0.9147286821705426,0.4649175451414106,0.366458303736326,Neutral
051.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",051,051.wav,-0.0116,-0.005,0.2129,3.6272,-0.1994609444988591,0.6866089373600681,0.2830152117588654,0.9271317829457364,-0.6819371007565838,0.4460860917743999,Neutral
052.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",052,052.wav,-0.0256,-0.011,0.8151,3.747,0.0103379066998382,0.682645966932847,-0.5613586921168644,0.834108527131783,0.5820345055165409,0.531183406733911,Neutral
055.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",055,055.wav,-0.0029,-0.0012,0.4482,3.4295,0.2285420743385938,0.6458503619369822,0.6994677900387551,0.9860465116279068,-0.2423836413615674,0.3056542122460576,Neutral
056.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",056,056.wav,-0.0103,-0.0044,0.2451,3.3523,-0.1383372912744244,0.5936254929622446,0.3600308166224135,0.9364341085271316,-0.6367053991712623,0.2508168773973576,Neutral
058.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",058,058.wav,-0.0162,-0.0069,0.4331,3.3929,-0.145317040018144,0.5886653098847946,-0.0132245379889857,0.897674418604651,-0.2774095420473022,0.2796562011649381,Neutral
059.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",059,059.wav,-0.0082,-0.0035,0.143,3.3479,-0.14496252610439,0.5990395151707375,0.4744419093039334,0.9503875968992248,-0.7643669615127134,0.2476914334422503,Neutral
063.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",063,063.wav,-0.0507,-0.0217,1.0367,3.865,-0.0705768328552648,0.6416095926240404,-0.9798820923486162,0.6682170542635658,0.8387284266380864,0.615002130984515,Neutral
068.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",068,068.wav,-0.0322,-0.0138,0.428,3.4735,-0.5395058787243763,0.5638031631078675,-0.7899317063481242,0.7906976744186046,-0.2890800511006285,0.3369086517971302,Negative (Low/Med arousal)
074.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",074,074.wav,-0.014,-0.006,0.3351,3.3792,-0.1764478702515905,0.5907763060952764,0.1314873725744411,0.911627906976744,-0.4843831130776221,0.2699247052138087,Neutral
075.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",075,075.wav,-0.0569,-0.0244,0.6223,3.605,-0.4036738742454434,0.5283366977559135,-0.9910890075337894,0.6263565891472866,0.1837412590429026,0.4303168063645403,Negative (Low/Med arousal)
077.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",077,077.wav,-0.0049,-0.0021,0.5977,3.55,0.3747576800546268,0.6816708900907567,0.6255092417228477,0.9720930232558138,0.1240061183864059,0.3912487569256995,Positive (Low/Mid arousal)
080.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",080,080.wav,-0.0183,-0.0078,-0.3454,3.0908,-0.5638467152208528,0.4743934953762592,-0.1509290960112736,0.883720930232558,-0.976764334430432,0.0650660605199603,Negative (Low/Med arousal)
082.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",082,082.wav,-0.0696,-0.0298,0.1015,3.1659,-0.9011774663139822,0.3305236825614984,-0.9983325379302852,0.5426356589147286,-0.8040223946976794,0.1184117062082682,Negative (Low/Med arousal)
083.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",083,083.wav,-0.0109,-0.0047,0.2172,3.3136,-0.1755780538816952,0.57755506144614,0.3250159698354837,0.931782945736434,-0.6761720775988742,0.223327177155846,Neutral
084.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",084,084.wav,-0.0155,-0.0067,1.0548,3.8869,0.4423194678154699,0.7656667558706696,0.0330512297533262,0.9007751937984496,0.8515877058776136,0.6305583179428894,"Excited (Positive, High arousal)"
089.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",089,089.wav,-0.0262,-0.0112,0.5885,3.6296,-0.2432588140456143,0.6393993156621304,-0.5879261382626272,0.8310077519379844,0.1014085101713984,0.4477908793862764,Neutral
091.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",091,091.wav,-0.0203,-0.0087,0.0431,3.2421,-0.563326021326332,0.5211530773729091,-0.2769208985087504,0.8697674418604651,-0.8497311441439136,0.1725387128853531,Negative (Low/Med arousal)
092.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",092,092.wav,-0.0182,-0.0078,0.1661,3.3421,-0.4419324145889351,0.5636462301397198,-0.1444607136424857,0.883720930232558,-0.7394041155353844,0.2435715300468815,Negative (Low/Med arousal)
093.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",093,093.wav,-0.0322,-0.0138,0.1694,3.3618,-0.7627957930792254,0.5241313347231538,-0.7899317063481242,0.7906976744186046,-0.7356598798103267,0.2575649950277028,Negative (Low/Med arousal)
095.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",095,095.wav,-0.0168,-0.0072,0.3167,3.3741,-0.2857447038021483,0.5796626436762621,-0.0528519424613241,0.8930232558139535,-0.5186374651429724,0.2663020315385707,Neutral
096.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",096,096.wav,-0.0349,-0.015,0.3803,3.5658,-0.6209911061649173,0.5872824826465175,-0.8482252196069147,0.7720930232558139,-0.3937569927229199,0.402471942037221,Negative (Low/Med arousal)
097.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",097,097.wav,-0.0065,-0.0028,0.855,3.8397,0.6003555720469458,0.7791355691600838,0.5568130334289842,0.9612403100775192,0.6438981106649074,0.5970308282426482,"Excited (Positive, High arousal)"
099.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",099,099.wav,-0.1511,-0.0648,1.4469,4.1293,-0.0112633014379906,0.4013709333712174,-0.9999999652207644,0.0,0.9774733623447832,0.8027418667424348,Neutral
100.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",100,100.wav,-0.0417,-0.0179,0.3835,3.4002,-0.6611746998123254,0.505986689881733,-0.9353405560579692,0.7271317829457363,-0.3870088435666816,0.2848415968177296,Negative (Low/Med arousal)
101.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",101,101.wav,-0.0022,-0.0009,1.4166,4.108,0.8481038338191921,0.8891547755528169,0.7223521649975879,0.9906976744186046,0.9738555026407962,0.7876118766870291,"Excited (Positive, High arousal)"
102.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",102,102.wav,-0.0142,-0.0061,0.176,3.3528,-0.3047828730072501,0.5806247804315049,0.1184688352751808,0.9100775193798448,-0.7280345812896812,0.251172041483165,Neutral
103.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",103,103.wav,-0.0462,-0.0198,0.4608,3.4184,-0.5882386426028687,0.4977219940728895,-0.9638165526488748,0.6976744186046511,-0.2126607325568627,0.297769569541128,Negative (Low/Med arousal)
104.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",104,104.wav,-0.0165,-0.0071,0.377,3.402,-0.2168615361033158,0.590346915468745,-0.0330512297533262,0.8945736434108525,-0.4006718424533054,0.2861201875266373,Neutral
106.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",106,106.wav,-0.0009,-0.0004,0.8187,3.6547,0.6744470857322522,0.7320348644484604,0.7609680332018773,0.9984496124031008,0.5879261382626272,0.4656201164938201,Positive (Low/Mid arousal)
107.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",107,107.wav,-0.0038,-0.0016,0.9043,3.7769,0.6889639088497752,0.7661335901527591,0.6677900893421755,0.97984496124031,0.7101377283573748,0.552422219065208,"Excited (Positive, High arousal)"
108.txt,1,", , , , , , , , , ",108,108.wav,-0.0062,-0.0026,0.3485,3.4157,0.0559458856044384,0.6300963843745423,0.5703491239817551,0.9643410852713178,-0.4584573527728782,0.2958516834777668,Neutral
110.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",110,110.wav,-0.0615,-0.0263,1.5837,4.1944,-0.0033042276071149,0.7229417277603958,-0.9951404098238608,0.5968992248062014,0.9885319546096312,0.8489842307145901,Neutral
111.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",111,111.wav,-0.0813,-0.0349,0.8492,3.7325,-0.1821364231154127,0.4922247698591787,-0.9996449163491786,0.4635658914728681,0.6353720701183531,0.5208836482454893,Neutral
112.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",112,112.wav,-0.0296,-0.0127,0.2005,3.3481,-0.7070315897989734,0.5277927185305347,-0.715967098640931,0.807751937984496,-0.6980960809570158,0.2478334990765733,Negative (Low/Med arousal)
113.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",113,113.wav,-0.005,-0.0021,0.7209,3.6918,0.5138814736212126,0.7320331574582806,0.6214672063378316,0.9720930232558138,0.4062957409045936,0.4919732916607474,Positive (Low/Mid arousal)
115.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",115,115.wav,-0.0073,-0.0031,0.9314,3.7864,0.6306143333073398,0.7578797419911875,0.5192416726268453,0.9565891472868217,0.7419869939878344,0.5591703366955533,"Excited (Positive, High arousal)"
116.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",116,116.wav,-0.0041,-0.0017,1.0508,3.848,0.75274115459973,0.7906105628552329,0.6566526555330255,0.9782945736434108,0.8488296536664345,0.6029265520670548,"Excited (Positive, High arousal)"
117.txt,1,", , , , , , , , , ",117,117.wav,-0.0064,-0.0028,0.2509,3.2333,-0.033343709525799,0.5637640675263288,0.5613586921168644,0.9612403100775192,-0.6280461111684625,0.1662878249751383,Neutral
118.txt,1,", , , , , , , , , ",118,118.wav,-0.0049,-0.0021,0.9381,3.6495,0.6874480983814443,0.7170097166286173,0.6255092417228477,0.9720930232558138,0.7493869550400408,0.4619264100014207,Positive (Low/Mid arousal)
119.txt,1,", , , , , , , , , ",119,119.wav,-0.0007,-0.0003,1.0283,3.803,0.7994503293194688,0.7854808921721835,0.7664791461193037,1.0,0.832421512519634,0.5709617843443671,"Excited (Positive, High arousal)"
122.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",122,122.wav,-0.0146,-0.0062,0.621,3.5913,0.1364639119061396,0.6645562210981784,0.0923135881336909,0.9085271317829458,0.1806142356785883,0.4205853104134109,Neutral
124.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",124,124.wav,-0.0188,-0.0081,0.517,3.5412,-0.1295262419101212,0.6320338182286728,-0.1830671151898507,0.8790697674418605,-0.0759853686303916,0.384997869015485,Neutral
125.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",125,125.wav,-0.0057,-0.0024,0.4827,3.4876,0.2160776657689527,0.657183069741011,0.5922362619796393,0.9674418604651162,-0.1600809304417338,0.3469242790169058,Neutral
126.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",126,126.wav,-0.0082,-0.0035,0.8622,3.7329,0.5643528949693225,0.73577768820668,0.4744419093039334,0.9503875968992248,0.6542638806347116,0.5211677795141354,Positive (Low/Mid arousal)
127.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",127,127.wav,-0.0232,-0.0099,1.3317,4.0536,0.258629820467629,0.8000664074244161,-0.4431237410119766,0.8511627906976743,0.9603833819472348,0.748970024151158,Neutral
128.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",128,128.wav,-0.0019,-0.0008,0.3837,3.449,0.172558948985864,0.6558768368040298,0.7317035923351823,0.992248062015504,-0.3865856943634543,0.3195056115925556,Neutral
129.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",129,129.wav,-0.0021,-0.0009,0.6597,3.5767,0.4986940692421674,0.7004560967632163,0.7254993062706391,0.9906976744186046,0.2718888322136957,0.4102145191078279,Positive (Low/Mid arousal)
131.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",131,131.wav,-0.0076,-0.0033,1.2084,3.9934,0.7163203987618338,0.8298483201564704,0.504603396204331,0.9534883720930232,0.9280374013193368,0.7062082682199174,"Excited (Positive, High arousal)"
135.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",135,135.wav,-0.0172,-0.0074,0.6466,3.5539,0.0811304857242154,0.6419707587075771,-0.0791857204327557,0.8899224806201549,0.2414466918811865,0.3940190367949993,Neutral
136.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",136,136.wav,-0.0053,-0.0023,1.3282,4.0531,0.7844210724275036,0.8588035540636827,0.6091407389601665,0.9689922480620154,0.9597014058948408,0.7486148600653499,"Excited (Positive, High arousal)"
137.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",137,137.wav,-0.0134,-0.0057,0.4254,3.4439,-0.0623711552583945,0.6160810038423798,0.1702547602330809,0.9162790697674418,-0.29499707074987,0.3158829379173178,Neutral
139.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",139,139.wav,-0.0253,-0.0108,0.6664,3.6206,-0.1301830011983296,0.6393036140836601,-0.5476209544239594,0.8372093023255812,0.2872549520273001,0.4413979258417388,Neutral
140.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",140,140.wav,-0.1436,-0.0616,0.4019,3.4647,-0.6737063287146485,0.1901350834938454,-0.999999906223089,0.0496124031007751,-0.3474127512062079,0.3306577638869158,Negative (Low/Med arousal)
141.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",141,141.wav,-0.0671,-0.0288,0.5021,3.5192,-0.5552008966205405,0.4637550920618349,-0.9976799033737032,0.5581395348837209,-0.1127218898673779,0.3693706492399489,Negative (Low/Med arousal)
143.txt,1,", , , , , , , , , ",143,143.wav,-0.0478,-0.0205,0.6923,3.7328,-0.3126963714453056,0.6039592260616653,-0.970615916335846,0.6868217054263565,0.3452231734452347,0.521096746696974,Neutral
144.txt,1,", , , , , , , , , ",144,144.wav,-0.0477,-0.0204,0.2101,3.3298,-0.8279383447209046,0.4616032932796347,-0.9702305444427526,0.6883720930232557,-0.6856461449990564,0.2348344935360136,Negative (Low/Med arousal)
145.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",145,145.wav,-0.0612,-0.0262,0.8555,3.7279,-0.1751592348343537,0.5580328755295798,-0.994944222251347,0.5984496124031007,0.6446257525826397,0.517616138656059,Neutral
149.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",149,149.wav,-0.001,-0.0004,1.0133,3.7304,0.7893851923104126,0.7589207857440989,0.7581705478414519,0.9984496124031008,0.8205998367793733,0.5193919590850973,"Excited (Positive, High arousal)"
153.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",153,153.wav,-0.0051,-0.0022,0.4457,3.5397,0.1845812679115769,0.6772375062084884,0.617391812474543,0.9705426356589149,-0.2482292766513891,0.3839323767580621,Neutral
155.txt,1,", , , , , , , , , ",155,155.wav,-0.0058,-0.0025,-0.4488,2.9992,-0.1990592878661454,0.4829457364341085,0.5879261382626272,0.965891472868217,-0.986044713994918,0.0,Neutral
157.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",157,157.wav,-0.1049,-0.045,1.1762,3.9659,-0.0419637132654161,0.4968254938432718,-0.9999843362332116,0.3069767441860465,0.9160569097023792,0.6866742435004972,Neutral
160.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",160,160.wav,-0.0266,-0.0114,0.6866,3.6376,-0.1361468710040619,0.6406902407516923,-0.6049649667421265,0.827906976744186,0.3326712247340027,0.4534735047591987,Neutral
161.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",161,161.wav,-0.0508,-0.0218,0.4803,3.4422,-0.5730186089818844,0.4906710233461192,-0.9801437820880609,0.6666666666666666,-0.1658934358757078,0.3146753800255719,Negative (Low/Med arousal)
163.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",163,163.wav,-0.112,-0.048,1.8623,4.407,-0.0014366248694757,0.6302325581395348,-0.9999938751269658,0.2604651162790697,0.9971206253880144,1.0,Neutral
165.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",165,165.wav,-0.0743,-0.0319,0.4275,3.4712,-0.6446618748713665,0.42267620819113,-0.9991040769530484,0.5100775193798449,-0.2902196727896846,0.3352748970024151,Negative (Low/Med arousal)
166.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",166,166.wav,-0.0118,-0.005,0.2922,3.3707,-0.1454876497448014,0.5955093493504076,0.2708042250427031,0.9271317829457364,-0.5617795245323061,0.2638869157550786,Neutral
168.txt,0,"corrugated packaging, long term, substantial progress, adjusted earnings, free cash, square feet, specific end, joint venture, overall integrations, older box",168,168.wav,-0.0092,-0.0039,0.5476,3.4984,0.2108099505299387,0.6493909348909894,0.4216199010598774,0.944186046511628,0.0,0.354595823270351,Neutral
