Index,Audio Path,Transcript Path
072,Quanta Services Inc._20170504/CEO/072-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/072.txt
073,Quanta Services Inc._20170504/CEO/073-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/073.txt
074,Quanta Services Inc._20170504/CEO/074-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/074.txt
075,Quanta Services Inc._20170504/CEO/075-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/075.txt
076,Quanta Services Inc._20170504/CEO/076-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/076.txt
077,Quanta Services Inc._20170504/CEO/077-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/077.txt
078,Quanta Services Inc._20170504/CEO/078-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/078.txt
079,Quanta Services Inc._20170504/CEO/079-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/079.txt
080,Quanta Services Inc._20170504/CEO/080-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/080.txt
081,Quanta Services Inc._20170504/CEO/081-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/081.txt
082,Quanta Services Inc._20170504/CEO/082-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/082.txt
083,Quanta Services Inc._20170504/CEO/083-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/083.txt
084,Quanta Services Inc._20170504/CEO/084-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/084.txt
085,Quanta Services Inc._20170504/CEO/085-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/085.txt
086,Quanta Services Inc._20170504/CEO/086-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/086.txt
087,Quanta Services Inc._20170504/CEO/087-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/087.txt
088,Quanta Services Inc._20170504/CEO/088-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/088.txt
089,Quanta Services Inc._20170504/CEO/089-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/089.txt
090,Quanta Services Inc._20170504/CEO/090-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/090.txt
091,Quanta Services Inc._20170504/CEO/091-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/091.txt
092,Quanta Services Inc._20170504/CEO/092-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/092.txt
093,Quanta Services Inc._20170504/CEO/093-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/093.txt
094,Quanta Services Inc._20170504/CEO/094-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/094.txt
095,Quanta Services Inc._20170504/CEO/095-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/095.txt
096,Quanta Services Inc._20170504/CEO/096-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/096.txt
097,Quanta Services Inc._20170504/CEO/097-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/097.txt
098,Quanta Services Inc._20170504/CEO/098-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/098.txt
099,Quanta Services Inc._20170504/CEO/099-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/099.txt
100,Quanta Services Inc._20170504/CEO/100-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/100.txt
101,Quanta Services Inc._20170504/CEO/101-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/101.txt
102,Quanta Services Inc._20170504/CEO/102-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/102.txt
103,Quanta Services Inc._20170504/CEO/103-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/103.txt
104,Quanta Services Inc._20170504/CEO/104-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/104.txt
105,Quanta Services Inc._20170504/CEO/105-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/105.txt
106,Quanta Services Inc._20170504/CEO/106-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/106.txt
107,Quanta Services Inc._20170504/CEO/107-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/107.txt
108,Quanta Services Inc._20170504/CEO/108-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/108.txt
109,Quanta Services Inc._20170504/CEO/109-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/109.txt
110,Quanta Services Inc._20170504/CEO/110-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/110.txt
111,Quanta Services Inc._20170504/CEO/111-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/111.txt
112,Quanta Services Inc._20170504/CEO/112-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/112.txt
113,Quanta Services Inc._20170504/CEO/113-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/113.txt
114,Quanta Services Inc._20170504/CEO/114-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/114.txt
115,Quanta Services Inc._20170504/CEO/115-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/115.txt
116,Quanta Services Inc._20170504/CEO/116-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/116.txt
117,Quanta Services Inc._20170504/CEO/117-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/117.txt
118,Quanta Services Inc._20170504/CEO/118-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/118.txt
119,Quanta Services Inc._20170504/CEO/119-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/119.txt
120,Quanta Services Inc._20170504/CEO/120-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/120.txt
121,Quanta Services Inc._20170504/CEO/121-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/121.txt
122,Quanta Services Inc._20170504/CEO/122-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/122.txt
123,Quanta Services Inc._20170504/CEO/123-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/123.txt
124,Quanta Services Inc._20170504/CEO/124-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/124.txt
125,Quanta Services Inc._20170504/CEO/125-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/125.txt
126,Quanta Services Inc._20170504/CEO/126-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/126.txt
127,Quanta Services Inc._20170504/CEO/127-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/127.txt
128,Quanta Services Inc._20170504/CEO/128-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/128.txt
129,Quanta Services Inc._20170504/CEO/129-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/129.txt
130,Quanta Services Inc._20170504/CEO/130-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/130.txt
131,Quanta Services Inc._20170504/CEO/131-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/131.txt
132,Quanta Services Inc._20170504/CEO/132-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/132.txt
133,Quanta Services Inc._20170504/CEO/133-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/133.txt
134,Quanta Services Inc._20170504/CEO/134-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/134.txt
135,Quanta Services Inc._20170504/CEO/135-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/135.txt
136,Quanta Services Inc._20170504/CEO/136-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/136.txt
137,Quanta Services Inc._20170504/CEO/137-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/137.txt
138,Quanta Services Inc._20170504/CEO/138-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/138.txt
139,Quanta Services Inc._20170504/CEO/139-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/139.txt
140,Quanta Services Inc._20170504/CEO/140-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/140.txt
141,Quanta Services Inc._20170504/CEO/141-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/141.txt
142,Quanta Services Inc._20170504/CEO/142-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/142.txt
143,Quanta Services Inc._20170504/CEO/143-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/143.txt
144,Quanta Services Inc._20170504/CEO/144-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/144.txt
145,Quanta Services Inc._20170504/CEO/145-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/145.txt
146,Quanta Services Inc._20170504/CEO/146-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/146.txt
147,Quanta Services Inc._20170504/CEO/147-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/147.txt
148,Quanta Services Inc._20170504/CEO/148-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/148.txt
149,Quanta Services Inc._20170504/CEO/149-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/149.txt
150,Quanta Services Inc._20170504/CEO/150-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/150.txt
151,Quanta Services Inc._20170504/CEO/151-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/151.txt
152,Quanta Services Inc._20170504/CEO/152-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/152.txt
153,Quanta Services Inc._20170504/CEO/153-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/153.txt
154,Quanta Services Inc._20170504/CEO/154-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/154.txt
155,Quanta Services Inc._20170504/CEO/155-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/155.txt
156,Quanta Services Inc._20170504/CEO/156-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/156.txt
157,Quanta Services Inc._20170504/CEO/157-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/157.txt
158,Quanta Services Inc._20170504/CEO/158-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/158.txt
159,Quanta Services Inc._20170504/CEO/159-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/159.txt
160,Quanta Services Inc._20170504/CEO/160-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/160.txt
161,Quanta Services Inc._20170504/CEO/161-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/161.txt
162,Quanta Services Inc._20170504/CEO/162-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/162.txt
163,Quanta Services Inc._20170504/CEO/163-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/163.txt
164,Quanta Services Inc._20170504/CEO/164-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/164.txt
165,Quanta Services Inc._20170504/CEO/165-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/165.txt
166,Quanta Services Inc._20170504/CEO/166-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/166.txt
167,Quanta Services Inc._20170504/CEO/167-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/167.txt
168,Quanta Services Inc._20170504/CEO/168-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/168.txt
169,Quanta Services Inc._20170504/CEO/169-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/169.txt
170,Quanta Services Inc._20170504/CEO/170-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/170.txt
171,Quanta Services Inc._20170504/CEO/171-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/171.txt
172,Quanta Services Inc._20170504/CEO/172-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/172.txt
173,Quanta Services Inc._20170504/CEO/173-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/173.txt
174,Quanta Services Inc._20170504/CEO/174-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/174.txt
175,Quanta Services Inc._20170504/CEO/175-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/175.txt
176,Quanta Services Inc._20170504/CEO/176-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/176.txt
177,Quanta Services Inc._20170504/CEO/177-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/177.txt
178,Quanta Services Inc._20170504/CEO/178-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/178.txt
179,Quanta Services Inc._20170504/CEO/179-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/179.txt
180,Quanta Services Inc._20170504/CEO/180-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/180.txt
181,Quanta Services Inc._20170504/CEO/181-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/181.txt
182,Quanta Services Inc._20170504/CEO/182-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/182.txt
183,Quanta Services Inc._20170504/CEO/183-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/183.txt
184,Quanta Services Inc._20170504/CEO/184-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/184.txt
185,Quanta Services Inc._20170504/CEO/185-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/185.txt
186,Quanta Services Inc._20170504/CEO/186-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/186.txt
187,Quanta Services Inc._20170504/CEO/187-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/187.txt
188,Quanta Services Inc._20170504/CEO/188-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/188.txt
189,Quanta Services Inc._20170504/CEO/189-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/189.txt
190,Quanta Services Inc._20170504/CEO/190-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/190.txt
191,Quanta Services Inc._20170504/CEO/191-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/191.txt
192,Quanta Services Inc._20170504/CEO/192-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/192.txt
193,Quanta Services Inc._20170504/CEO/193-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/193.txt
194,Quanta Services Inc._20170504/CEO/194-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/194.txt
195,Quanta Services Inc._20170504/CEO/195-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/195.txt
196,Quanta Services Inc._20170504/CEO/196-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/196.txt
197,Quanta Services Inc._20170504/CEO/197-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/197.txt
198,Quanta Services Inc._20170504/CEO/198-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/198.txt
199,Quanta Services Inc._20170504/CEO/199-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/199.txt
200,Quanta Services Inc._20170504/CEO/200-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/200.txt
201,Quanta Services Inc._20170504/CEO/201-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/201.txt
202,Quanta Services Inc._20170504/CEO/202-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/202.txt
203,Quanta Services Inc._20170504/CEO/203-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/203.txt
204,Quanta Services Inc._20170504/CEO/204-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/204.txt
205,Quanta Services Inc._20170504/CEO/205-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/205.txt
206,Quanta Services Inc._20170504/CEO/206-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/206.txt
207,Quanta Services Inc._20170504/CEO/207-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/207.txt
208,Quanta Services Inc._20170504/CEO/208-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/208.txt
209,Quanta Services Inc._20170504/CEO/209-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/209.txt
210,Quanta Services Inc._20170504/CEO/210-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/210.txt
211,Quanta Services Inc._20170504/CEO/211-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/211.txt
212,Quanta Services Inc._20170504/CEO/212-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/212.txt
213,Quanta Services Inc._20170504/CEO/213-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/213.txt
214,Quanta Services Inc._20170504/CEO/214-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/214.txt
215,Quanta Services Inc._20170504/CEO/215-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/215.txt
216,Quanta Services Inc._20170504/CEO/216-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/216.txt
217,Quanta Services Inc._20170504/CEO/217-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/217.txt
218,Quanta Services Inc._20170504/CEO/218-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/218.txt
219,Quanta Services Inc._20170504/CEO/219-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/219.txt
220,Quanta Services Inc._20170504/CEO/220-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/220.txt
221,Quanta Services Inc._20170504/CEO/221-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/221.txt
222,Quanta Services Inc._20170504/CEO/222-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/222.txt
223,Quanta Services Inc._20170504/CEO/223-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/223.txt
224,Quanta Services Inc._20170504/CEO/224-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/224.txt
225,Quanta Services Inc._20170504/CEO/225-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/225.txt
226,Quanta Services Inc._20170504/CEO/226-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/226.txt
227,Quanta Services Inc._20170504/CEO/227-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/227.txt
228,Quanta Services Inc._20170504/CEO/228-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/228.txt
229,Quanta Services Inc._20170504/CEO/229-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/229.txt
230,Quanta Services Inc._20170504/CEO/230-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/230.txt
231,Quanta Services Inc._20170504/CEO/231-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/231.txt
232,Quanta Services Inc._20170504/CEO/232-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/232.txt
233,Quanta Services Inc._20170504/CEO/233-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/233.txt
234,Quanta Services Inc._20170504/CEO/234-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/234.txt
235,Quanta Services Inc._20170504/CEO/235-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/235.txt
236,Quanta Services Inc._20170504/CEO/236-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/236.txt
237,Quanta Services Inc._20170504/CEO/237-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/237.txt
238,Quanta Services Inc._20170504/CEO/238-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/238.txt
239,Quanta Services Inc._20170504/CEO/239-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/239.txt
240,Quanta Services Inc._20170504/CEO/240-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/240.txt
241,Quanta Services Inc._20170504/CEO/241-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/241.txt
242,Quanta Services Inc._20170504/CEO/242-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/242.txt
243,Quanta Services Inc._20170504/CEO/243-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/243.txt
244,Quanta Services Inc._20170504/CEO/244-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/244.txt
245,Quanta Services Inc._20170504/CEO/245-DukeAustin.mp3,Quanta Services Inc._20170504/sent_token/245.txt
