filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
029.wav,-0.0759,-0.0325,1.8246,4.3789,0.38941023959943394,0.8632693217849488,-0.21834533126385533,0.7709815078236131,0.9971658104627232,0.9555571357462845
030.wav,-0.2867,-0.1229,0.3146,3.3621,-0.599210651622472,0.180273912688573,-0.9991896714269534,0.12802275960170698,-0.19923163181799058,0.23252506577543908
031.wav,-0.0877,-0.0376,1.7897,4.3577,0.2964658808154642,0.8375952543972771,-0.4037401134330987,0.7347083926031295,0.9966718750640271,0.9404821161914247
032.wav,-0.109,-0.0467,0.2343,3.3449,-0.516504408543896,0.44514008239087494,-0.6642058545996063,0.6699857752489332,-0.3688029624881857,0.2202943895328167
033.wav,-0.1263,-0.0541,0.3163,3.3945,-0.49844827485463467,0.4364592214530649,-0.8014310675072351,0.6173541963015646,-0.1954654822020342,0.25556424660456517
034.wav,-0.2417,-0.1036,0.6255,3.6132,-0.2612341593839164,0.3381851622990184,-0.996100746605957,0.2652916073968705,0.4736324278381242,0.41107871720116623
035.wav,-0.039,-0.0167,0.5783,3.5397,0.39218125157699946,0.6210854750452874,0.399343194929318,0.8833570412517782,0.38501930822468095,0.3588139088387968
036.wav,-0.0969,-0.0415,0.2308,3.2979,-0.4524172114583716,0.44692174181839106,-0.5290816031982603,0.7069701280227595,-0.37575281971848296,0.18687335561402257
037.wav,-0.0481,-0.0206,0.9269,3.7839,0.5472165328700718,0.6940399223611611,0.2578978758847417,0.8556187766714082,0.8365351898554019,0.5324610680509139
038.wav,-0.0448,-0.0192,0.418,3.4774,0.1736425826789603,0.5900446820844505,0.3108796826601837,0.8655761024182077,0.03640548269773692,0.3145132617506933
039.wav,-0.205,-0.0878,0.603,3.5923,-0.27679233217963656,0.38694208210987957,-0.9860106232857623,0.3776671408250355,0.43242595892648916,0.3962170233947237
040.wav,-0.0968,-0.0415,0.2335,3.3735,-0.4491086867487316,0.47380078611903814,-0.5278221957070529,0.7069701280227595,-0.37039517779041026,0.24063144421531682
041.wav,-0.0576,-0.0247,0.0493,3.1754,-0.2869848626058856,0.4631116893305465,0.09754244675336952,0.8264580369843527,-0.6715121719651408,0.0997653416767403
042.wav,-0.0905,-0.0388,-0.1696,3.3445,-0.6550878039241509,0.4730917485823043,-0.4438668738378524,0.7261735419630156,-0.8663087340104494,0.22000995520159294
043.wav,-0.0428,-0.0184,1.2472,3.9984,0.6511253793933761,0.7781274905073077,0.3420979478422592,0.8712660028449501,0.960152810944493,0.6849889781696653
044.wav,-0.1644,-0.0705,0.3452,3.3377,-0.5370360399499348,0.3579429045620657,-0.9434287412296924,0.5007112375533428,-0.13064333867017716,0.2151745715707886
045.wav,-0.0568,-0.0243,0.0181,3.3431,-0.2988760245488899,0.5241587111200169,0.11136877190944118,0.829302987197724,-0.709120821007221,0.21901443504230983
046.wav,-0.1303,-0.0558,0.1052,3.3953,-0.7097969696857194,0.43069813658087486,-0.8250705526596896,0.6052631578947368,-0.5945233867117491,0.25613311526701293
047.wav,-0.0685,-0.0293,0.3495,3.5221,-0.10661778015497236,0.5700199538977669,-0.09234755850703655,0.7937411095305832,-0.12088800180290818,0.3462987982649507
048.wav,-0.0665,-0.0285,1.1969,3.937,0.44620650824715213,0.7203796591420704,-0.05759989004505508,0.7994310099573257,0.9500129065393593,0.6413283083268151
049.wav,-0.2073,-0.0889,0.9375,3.917,-0.07168086511477789,0.4984750597519453,-0.9870841029489299,0.3698435277382645,0.8437223727193741,0.6271065917656261
050.wav,-0.0499,-0.0214,0.164,3.6115,-0.13576557268066647,0.6298993737690655,0.22830663889945516,0.8499288762446656,-0.49983778426078807,0.4098698712934652
051.wav,-0.0827,-0.0355,1.5483,4.1378,0.33088396298154155,0.7668793619122405,-0.32813801026934114,0.7496443812233285,0.9899059362324243,0.7841143426011523
052.wav,-0.059,-0.0253,-0.2181,3.3154,-0.4091929554922298,0.5107539846346794,0.07325870675312428,0.8221906116642959,-0.8916446177375839,0.19931735760506294
053.wav,-0.0144,-0.0062,-0.0864,3.2275,-0.05863008931481162,0.5474249488357057,0.6924899085672228,0.9580369843527737,-0.809750087196846,0.13681291331863765
054.wav,-0.1669,-0.0715,-0.3232,3.2592,-0.9399380027305448,0.32647659804401835,-0.9480386065383545,0.49359886201991465,-0.9318373989227351,0.15935433406812202
055.wav,-0.0304,-0.013,-0.0278,3.4286,-0.12010939801338139,0.5947425520334273,0.5176633379129103,0.9096728307254622,-0.7578821339396731,0.2798122733413923
056.wav,-0.1117,-0.0479,0.4023,3.412,-0.34476057823664663,0.4647295866022124,-0.6897516727916561,0.6614509246088194,0.00023051631836279622,0.2680082485956055
057.wav,-0.0258,-0.0111,0.0086,3.365,-0.07290172252748306,0.5788867794578938,0.5740362698474752,0.9231863442389758,-0.7198397149024414,0.23458721467681173
058.wav,-0.1269,-0.0544,0.7783,3.6446,-0.052658826204539266,0.5243136479218846,-0.8051500079716338,0.6152204836415363,0.6998323555625553,0.4334068122022329
059.wav,-0.039,-0.0167,0.8436,3.5711,0.584094558016311,0.6322495225458209,0.399343194929318,0.8833570412517782,0.7688459211033041,0.3811420038398635
060.wav,-0.0519,-0.0223,0.5638,3.567,0.2755584300078967,0.6108771451047001,0.1949278078041452,0.8435277382645804,0.3561890522116482,0.37822655194481997
061.wav,-0.1116,-0.0478,0.6751,3.5915,-0.06570838728038764,0.5289051584472191,-0.688834514398147,0.6621621621621621,0.5574177398373718,0.3956481547322762
062.wav,-0.1738,-0.0745,0.1098,3.3131,-0.7732840434215168,0.33497179781007824,-0.9589437037682624,0.4722617354196302,-0.5876243830747712,0.19768186020052625
063.wav,-0.169,-0.0724,0.4337,3.4339,-0.4395706331433093,0.3853893761349684,-0.95162655740302,0.48719772403982925,0.07248529111640149,0.28358102823010745
064.wav,-0.3099,-0.1328,0.4514,3.4639,-0.4433547367256775,0.18126192244632958,-0.9996397212338375,0.057610241820768106,0.11293024778248253,0.304913603071891
065.wav,-0.1785,-0.0765,1.0309,3.8525,-0.034754152503474856,0.5196392701042829,-0.9650539900792059,0.4580369843527738,0.8955456850722562,0.581241555855792
066.wav,-0.0638,-0.0273,0.4109,3.4716,0.004784151798933065,0.559177412272694,-0.010483928192343337,0.8079658605974395,0.020052231790209468,0.3103889639479486
067.wav,-0.1467,-0.0629,0.3747,3.439,-0.4803892052267534,0.4209864287803038,-0.8974712000128628,0.5547652916073968,-0.06330721044064387,0.2872075659532107
068.wav,-0.0497,-0.0213,1.3687,4.0704,0.6043314517476571,0.7934136357939771,0.231616594096657,0.8506401137980085,0.9770463093986573,0.7361871577899456
069.wav,-0.0385,-0.0165,0.9797,3.8587,0.6381055712855973,0.735214902174112,0.4066610820085346,0.8847795163584636,0.86955006056266,0.5856502879897604
070.wav,-0.0916,-0.0392,0.1158,3.2701,-0.5188322076189142,0.44521688067180715,-0.45916875178798655,0.7233285917496444,-0.5784956634498418,0.16710516959396993
071.wav,-0.0093,-0.004,0.2602,3.2828,0.20997216962227547,0.5749100850683203,0.736066826239888,0.9736842105263157,-0.316122486995337,0.176135959610325
072.wav,-0.0335,-0.0144,-0.0821,3.2245,-0.1647012152099139,0.517197580406561,0.4769073374036436,0.8997155049786628,-0.8063097678234714,0.13467965583445923
073.wav,-0.1082,-0.0464,0.0208,3.5291,-0.6811670735448553,0.5116979434851643,-0.6563212202892261,0.6721194879089616,-0.7060129268004844,0.3512763990613669
074.wav,-0.0534,-0.0229,0.2135,3.3272,-0.1199445161442576,0.5234842416603439,0.16958929662894529,0.8392603129445234,-0.4094783289174605,0.20770817037616443
075.wav,-0.0848,-0.0363,-0.1,3.1709,-0.5903757888155114,0.4202599681235295,-0.36047805308491315,0.743954480796586,-0.8202735245461097,0.09656545545047299
076.wav,-0.0578,-0.0248,-0.0072,3.3028,-0.32142664331432863,0.508052237801262,0.09407976078374927,0.8257467994310099,-0.7369330474124065,0.19035767617151395
077.wav,-0.0012,-0.0005,-0.9496,3.5355,-0.1008144207455644,0.6772024366271308,0.7944487728802447,0.9985775248933143,-0.9960776143713735,0.35582734836094715
078.wav,-0.0137,-0.0059,0.3366,3.4176,0.2743628492636502,0.6160805131227705,0.698802208106154,0.9601706970128023,-0.1500765095788537,0.27199032923273864
079.wav,-0.0822,-0.0352,0.1096,3.2354,-0.45412287526786665,0.44710429262183204,-0.32031961227310607,0.7517780938833569,-0.5879261382626272,0.14243049136030714
080.wav,-0.1057,-0.0453,0.2035,3.3178,-0.5296094503599061,0.4404835322940691,-0.6307368095927639,0.6799431009957325,-0.4284820911270483,0.20102396359240574
081.wav,-0.0947,-0.0406,1.2702,4.0201,0.23162504985485977,0.7068954033207002,-0.5008397187862356,0.713371266002845,0.9640898184959551,0.7004195406385554
082.wav,-0.0056,-0.0024,-0.0297,3.3159,0.0022839678285441756,0.5923684559494468,0.7643080019796574,0.9850640113798007,-0.7597400663225691,0.19967290051909278
083.wav,-0.0708,-0.0303,0.2467,3.3559,-0.23793830900465862,0.5073725338193129,-0.13202605524921288,0.786628733997155,-0.3438505627601044,0.2281163336414707
084.wav,-0.0292,-0.0125,0.3715,3.4218,0.23109762755371044,0.5941029541013823,0.5328458617561127,0.9132290184921763,-0.07065060664869181,0.27497688971058826
085.wav,-0.0614,-0.0263,-0.0454,3.3662,-0.3715915542315514,0.5252593769006753,0.0314425690766775,0.8150782361308676,-0.7746256775397803,0.23544051767048296
086.wav,-0.3288,-0.1409,0.9763,3.8161,-0.06609416420513775,0.27767901585721405,-0.9998138684854391,0.0,0.8676255400751636,0.5553580317144281
087.wav,-0.08,-0.0343,0.1071,3.1411,-0.43854655023423533,0.41677716481887184,-0.28540881929606077,0.7581792318634424,-0.5916842811724099,0.07537509777430128
088.wav,-0.0197,-0.0084,0.1739,3.2614,0.07930977636661224,0.5516542405345424,0.6411433056771403,0.9423897581792319,-0.4825237529439158,0.16091872288985293
089.wav,-0.0107,-0.0046,-0.0269,3.1823,-0.0161717041856978,0.5370443095483048,0.7246543361193936,0.969416785206259,-0.7569977444907892,0.10467183389035073
090.wav,-0.0051,-0.0022,0.6725,3.5775,0.6605948386581728,0.6860897198129653,0.7679169158654447,0.9864864864864864,0.553272761450901,0.38569295313944413
091.wav,-0.3262,-0.1398,0.2067,3.295,-0.7111185280009761,0.09631740989971058,-0.9997961654410779,0.00782361308677091,-0.42244089056087425,0.18481120671265025
092.wav,-0.0073,-0.0031,0.6801,3.601,0.6584917660173227,0.6912444093026211,0.7516722776432798,0.9800853485064012,0.5653112543913656,0.40240347009884103
093.wav,-0.3189,-0.1367,0.8257,3.7119,-0.12415239366107034,0.255567432835516,-0.9997369360055446,0.02987197724039836,0.7514321486834039,0.48126288843063364
094.wav,-0.027,-0.0116,0.4161,3.4773,0.2959194039119117,0.6170361548200746,0.5598079999963107,0.9196301564722617,0.03203080782751266,0.3144421531678875
095.wav,-0.0178,-0.0076,0.0309,3.2474,-0.016930582025816543,0.5495215899514975,0.660281731204347,0.9480796586059744,-0.69414289525598,0.1509635212970205
096.wav,-0.0706,-0.0302,0.0856,3.2331,-0.37577129399946707,0.46406748275313414,-0.12859063028041154,0.7873399715504978,-0.6229519577185226,0.14079499395577044
097.wav,-0.0924,-0.0396,0.3966,3.4958,-0.2415188353032068,0.5240404412616302,-0.4701294735490665,0.7204836415362731,-0.012908197057347127,0.3275972409869872
098.wav,-0.0006,-0.0003,-0.3805,3.4126,-0.07448032931086834,0.6342174500462205,0.7982838397649898,1.0,-0.9472444983867265,0.26843490009244114
099.wav,-0.0841,-0.036,1.0543,3.78,0.27796754668602675,0.6378880133890481,-0.3497891994655648,0.7460881934566145,0.9057242928376182,0.5296878333214818
100.wav,-0.1675,-0.0718,0.4778,3.483,-0.38828103483860305,0.4049802458738563,-0.9490893753419816,0.49146514935988617,0.17252730566477545,0.3184953423878264
101.wav,-0.048,-0.0206,0.9324,3.7452,0.5499147587030863,0.6802804115882107,0.25952830396622656,0.8556187766714082,0.840301213439946,0.5049420465050133
102.wav,-0.0248,-0.0106,0.1628,3.3502,0.04186232585733635,0.5754028382136108,0.5856346610793383,0.9267425320056899,-0.5019100093646656,0.2240631444215318
103.wav,-0.137,-0.0587,0.7586,3.6788,-0.09154791753393843,0.5211816081848305,-0.8590139878936232,0.5846372688477951,0.6759181528257463,0.4577259475218659
104.wav,-0.2046,-0.0877,0.7794,3.7144,-0.14234561775261528,0.4307094906895803,-0.9858150881002554,0.37837837837837834,0.7011238525950249,0.4830406030007822
105.wav,-0.0404,-0.0173,0.0583,3.1336,-0.14068959858573704,0.47456578499778834,0.3785824224824279,0.8790896159317212,-0.659961619653902,0.07004195406385554
106.wav,-0.0595,-0.0255,-0.0262,3.1403,-0.34587231879019426,0.447787182834732,0.06456332520818144,0.8207681365576103,-0.7563079627885699,0.07480622911185378
107.wav,-0.1036,-0.0444,0.2283,3.3287,-0.49440912093434386,0.44755951904703584,-0.6081269287517512,0.686344238975818,-0.38069131311693644,0.20877479911825364
108.wav,-0.0122,-0.0052,1.404,4.1059,0.8462147581049659,0.8632900322861288,0.7119694337210091,0.9651493598862019,0.9804600824889229,0.7614307046860558
109.wav,-0.0763,-0.0327,0.1965,3.3074,-0.333277750236303,0.48159385184875736,-0.22499139761618459,0.7695590327169274,-0.4415641028564215,0.19362867098058736
110.wav,-0.0227,-0.0097,0.7706,3.6701,0.6499449020433999,0.692341585401762,0.609226928923158,0.9331436699857751,0.6906628751636419,0.4515395008177489
111.wav,-0.079,-0.0339,0.2805,3.3697,-0.27134141586026,0.4994767500727523,-0.2692795558501217,0.7610241820768137,-0.2734032758703983,0.23792931806869091
112.wav,-0.0766,-0.0328,-0.074,3.349,-0.5148201847318004,0.4960288182957226,-0.22996228152154616,0.7688477951635846,-0.7996780879420545,0.22320984142786057
113.wav,-0.1442,-0.0618,0.236,3.3417,-0.6270219651912969,0.39030390978859714,-0.8886316134038471,0.5625889046941679,-0.3654123169787469,0.21801891488302638
114.wav,-0.1073,-0.046,0.4337,3.4723,-0.28739557224568385,0.4929255810749616,-0.6472764356077692,0.6749644381223329,0.07248529111640149,0.3108867240275903
115.wav,-0.0234,-0.01,0.1203,3.2953,0.014962633337795572,0.5580172448934074,0.60147775752147,0.9310099573257467,-0.5715524908458789,0.1850245324610682
116.wav,-0.1748,-0.0749,0.2695,3.3493,-0.6285119768276335,0.3464199761912686,-0.9603257737048092,0.4694167852062589,-0.2966981799504577,0.22342316717627822
117.wav,-0.0778,-0.0334,1.4306,4.1229,0.36648594616249097,0.769049766803297,-0.24972384341168669,0.7645803698435277,0.9826957357366687,0.7735191637630661
118.wav,-0.0429,-0.0184,0.5016,3.5077,0.2828799189006148,0.6036625825929223,0.34055413944279045,0.8712660028449501,0.22520569835843918,0.3360591623408945
119.wav,-0.1031,-0.0442,0.3374,3.4122,-0.37543261348832396,0.4779585899218604,-0.6025918096814816,0.6877667140825034,-0.14827341729516627,0.26815046576121737
120.wav,-0.2213,-0.0948,0.3899,3.3765,-0.5102038310758251,0.28532260689526684,-0.9920617500454866,0.3278805120910384,-0.028345912106163558,0.24276470169949527
121.wav,-0.1124,-0.0482,1.0053,3.785,0.0935572291845349,0.5962802372052851,-0.6961100881722373,0.6593172119487909,0.8832245465413071,0.5332432624617793
122.wav,-0.0818,-0.0351,1.3929,4.0932,0.33270569649620724,0.7524446230532005,-0.31403325814859695,0.7524893314366998,0.9794446511410114,0.752399914669701
123.wav,-0.0796,-0.0341,0.2584,3.4335,-0.2994140595420272,0.5214491504345059,-0.2789759050649693,0.7596017069701281,-0.31985221401908515,0.2832965938988837
124.wav,-0.0373,-0.016,0.6984,3.6608,0.5086706682261667,0.6666310533709869,0.42401156480912006,0.8883357041251778,0.5933297716432133,0.444926402616796
125.wav,-0.0461,-0.0198,0.3179,3.3949,0.04915056352351478,0.5585786790169698,0.2902167214635065,0.8613086770981507,-0.19191559441647696,0.2558486809357889
126.wav,-0.1205,-0.0516,0.1939,3.261,-0.6042477668590531,0.3978847118468821,-0.7621193901060862,0.6351351351351351,-0.4463761436120201,0.16063428855862918
127.wav,-0.0729,-0.0313,1.2535,4.0198,0.39668988685509554,0.7398612866769321,-0.16789166562621932,0.7795163584637269,0.9612714393364103,0.7002062148901373
128.wav,-0.0383,-0.0164,0.3286,3.378,0.12076154013006325,0.5646610421766955,0.40957375991363887,0.8854907539118065,-0.16805067965351236,0.24383133044158448
129.wav,-0.0621,-0.0266,0.2557,3.3115,-0.15310468342069405,0.5047443231732353,0.019218872475159174,0.8129445234708392,-0.3254282393165473,0.19654412287563125
130.wav,-0.0078,-0.0033,0.5185,3.6221,0.5048469600126011,0.6980351272353055,0.7478467865610426,0.9786628733997155,0.26184713346415966,0.4174073810708954
131.wav,-0.0184,-0.0079,0.8969,3.8543,0.7344319966204294,0.7642337281461224,0.6543272830303205,0.9459459459459459,0.8145367102105382,0.5825215103462988
132.wav,-0.2709,-0.1161,0.185,3.3822,-0.7306228872306229,0.21160240207422631,-0.9985928593424351,0.1763869132290185,-0.46265291511881046,0.24681789091943412
133.wav,-0.2722,-0.1167,0.9677,3.6865,-0.06800799652406364,0.3176603981534427,-0.998655316092019,0.1721194879089616,0.8626393230438917,0.4632013083979238
134.wav,-0.1148,-0.0492,0.4022,3.4575,-0.358550376181,0.4762837450938366,-0.717100752362,0.6522048364153628,0.0,0.3003626537723104
135.wav,-0.1107,-0.0475,0.8824,3.7485,0.06124875669535118,0.5857922522799,-0.6804803333569021,0.6642958748221905,0.8029778467476044,0.5072886297376094
136.wav,-0.2674,-0.1146,0.6637,3.602,-0.22968540035748308,0.29508501622803057,-0.9984099186457095,0.18705547652916077,0.5390391179307433,0.4031145559269004
137.wav,-0.1665,-0.0713,0.8386,3.7136,-0.09161751400572749,0.4887465357324675,-0.9473263978184603,0.49502133712660024,0.7640913698070053,0.48247173433833473
138.wav,-0.2475,-0.1061,0.9627,3.8151,-0.06857704845801027,0.40107880722483447,-0.9968150195127515,0.24751066856330012,0.859660922596731,0.5546469458863688
139.wav,-0.0419,-0.018,1.0282,3.8521,0.6251074796392135,0.7275340372914447,0.3559084927409229,0.8741109530583214,0.8943064665375041,0.5809571215245681
140.wav,-0.0888,-0.0381,0.825,3.7752,0.16551323741710036,0.628713413091606,-0.4197023351216372,0.7311522048364154,0.7507288099558379,0.5262746213467966
141.wav,-0.0472,-0.0202,0.0433,3.228,-0.20325907677537383,0.49781609155872353,0.272517854975531,0.8584637268847796,-0.6790360085262787,0.1371684562326675
142.wav,-0.0945,-0.0405,0.4177,3.2928,-0.2312510824337536,0.4486646607235536,-0.4982169978708542,0.7140825035561876,0.035714833003347,0.18324681789091962
143.wav,-0.0144,-0.0062,0.2026,3.2878,0.13115778801362785,0.5688641865516979,0.6924899085672228,0.9580369843527737,-0.4301743325399671,0.17969138875062216
144.wav,-0.0632,-0.0271,0.1122,3.3084,-0.2919952816040352,0.5018640462563859,0.0,0.8093883357041252,-0.5839905632080704,0.19433975680864674
145.wav,-0.0506,-0.0217,1.3511,4.0675,0.5959054507944459,0.7909600862366051,0.21668061847294276,0.8477951635846372,0.975130283115949,0.7341250088885729
146.wav,-0.0176,-0.0076,-0.3016,3.3288,-0.13135975436472597,0.5784627831535171,0.6622483338910958,0.9480796586059744,-0.9249678426205478,0.20884590770105974
147.wav,-0.0207,-0.0089,0.8005,3.7016,0.6778781046242286,0.7063861374070696,0.630736809592764,0.9388335704125178,0.7250193996556933,0.4739387044016214
148.wav,-0.0206,-0.0088,0.4699,3.7136,0.3932963626159262,0.7110082711520976,0.6317878750420469,0.9395448079658606,0.15480485018980547,0.48247173433833473
149.wav,-0.0579,-0.0248,1.0183,3.8802,0.49099525261689,0.7133427163620243,0.09234755850703667,0.8257467994310099,0.8896429467267433,0.6009386332930385
150.wav,-0.0353,-0.0151,0.4754,3.5528,0.30970040201629834,0.6314329876458193,0.45224628820442286,0.894736842105263,0.1671545158281738,0.36812913318637563
151.wav,-0.1281,-0.0549,0.4043,3.4522,-0.403780537329667,0.4541290973792087,-0.8124018796180044,0.6116642958748222,0.004840804958670343,0.2965938988835953
152.wav,-0.0281,-0.012,0.2168,3.3539,0.07167069771343518,0.571739684122121,0.5464685159221897,0.9167852062588904,-0.40312712049531935,0.22669416198535164
153.wav,-0.04,-0.0171,1.0008,3.8382,0.6327383017799281,0.7257925597764743,0.38455429091600507,0.8805120910384068,0.880922312643851,0.5710730285145419
154.wav,-0.1427,-0.0612,-0.0592,3.0351,-0.8350135675916633,0.2834281650071123,-0.882988452069406,0.5668563300142246,-0.7870386831139207,0.0
155.wav,-0.0544,-0.0233,0.8976,3.8572,0.483824161022283,0.7104995109894118,0.15256929557544116,0.8364153627311521,0.8150790264691248,0.5845836592476714
156.wav,-0.1427,-0.0611,0.4357,3.4541,-0.4029593111236373,0.4327562647622379,-0.882988452069406,0.5675675675675675,0.07706982982213141,0.2979449619569082
157.wav,-0.1441,-0.0617,0.2639,3.3411,-0.5983443331620568,0.39044620281685066,-0.8882635078850922,0.5633001422475106,-0.30842515843902146,0.21759226338619075
158.wav,-0.0297,-0.0127,0.2061,3.3301,0.05149198061843521,0.5607884313315138,0.5265604629483944,0.9118065433854908,-0.423576501711524,0.20977031927753675
159.wav,-0.0836,-0.0358,1.1431,3.9328,0.2971454367752904,0.6929262082061327,-0.3420979478422589,0.7475106685633002,0.9363888213928396,0.6383417478489654
160.wav,-0.0608,-0.0261,-0.4167,3.3394,-0.4566295679693239,0.5164420643580215,0.041912681104236696,0.8165007112375533,-0.9551718170428846,0.2163834174784897
161.wav,-0.1601,-0.0686,1.4901,4.1751,0.026132067151665384,0.6624312975273128,-0.9345556565088787,0.5142247510668564,0.9868197908122095,0.8106378439877692
162.wav,-0.005,-0.0021,0.602,3.5723,0.599591444749713,0.684596515436682,0.7686329129113912,0.9871977240398293,0.43054997658803473,0.3819953068335348
163.wav,-0.0336,-0.0144,1.3246,4.0273,0.7237500230936138,0.8026274317896231,0.4755562538740354,0.8997155049786628,0.9719437923131923,0.7055393586005835
164.wav,-0.005,-0.0021,-0.9993,3.5209,-0.11412333213476084,0.6663216096555544,0.7686329129113912,0.9871977240398293,-0.9968795771809129,0.34544549527127943
165.wav,-0.0111,-0.0048,-0.6898,3.589,-0.1328733320939588,0.6809323751308505,0.7213183273714046,0.9679943100995733,-0.9870649915593221,0.39387044016212763
166.wav,-0.0413,-0.0177,0.4123,3.2934,0.1941541594214682,0.5299590675530526,0.36503037612570544,0.8762446657183499,0.023277942717230937,0.18367346938775525
167.wav,-0.1931,-0.0828,0.3527,3.4038,-0.5462427143056111,0.3377031816488472,-0.9788725047755923,0.41322901849217636,-0.11361292383562992,0.2621773448055181
168.wav,-0.0179,-0.0077,0.8267,3.5656,0.705864491597729,0.662299726419084,0.6592950194263456,0.9473684210526314,0.7524339637691123,0.3772310317855365
169.wav,-0.2375,-0.1018,0.2334,3.364,-0.683039859869136,0.25598500610289665,-0.995485667740033,0.2780938833570412,-0.37059405199823886,0.23387612884875203
