company,filename,fused_valence,fused_arousal,emotion_label
3M Company_20170425_emotion_results_normalized.csv,027.wav,0.1926895729555867,0.495131838545084,Neutral
3M Company_20170425_emotion_results_normalized.csv,028.wav,0.0322383720304747,0.5159358324925885,Neutral
3M Company_20170425_emotion_results_normalized.csv,029.wav,-0.0834202740326274,0.4680484607557216,Neutral
3M Company_20170425_emotion_results_normalized.csv,030.wav,0.3441452534528625,0.5305260781807615,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,031.wav,-0.3095188677387743,0.3943481402567514,Neutral
3M Company_20170425_emotion_results_normalized.csv,032.wav,0.6249349516953997,0.629402469412276,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,033.wav,0.0843914651986857,0.4555429128344931,Neutral
3M Company_20170425_emotion_results_normalized.csv,034.wav,-0.0957159162654937,0.4197468799260944,Neutral
3M Company_20170425_emotion_results_normalized.csv,035.wav,0.3233414729409091,0.5434455420080349,Neutral
3M Company_20170425_emotion_results_normalized.csv,036.wav,0.2927165272408991,0.5264704135979896,Neutral
3M Company_20170425_emotion_results_normalized.csv,037.wav,-0.1594882836992055,0.4591177894455893,Neutral
3M Company_20170425_emotion_results_normalized.csv,038.wav,-0.3376226872261567,0.4020457192304811,Neutral
3M Company_20170425_emotion_results_normalized.csv,039.wav,-0.0550452398716632,0.475644265697427,Neutral
3M Company_20170425_emotion_results_normalized.csv,040.wav,0.4122187173596861,0.5517425858369758,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,041.wav,-0.3988277436324228,0.3789324847337041,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,042.wav,0.4519433412119005,0.5465527475661615,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,043.wav,0.3455490960779864,0.584447474720358,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,044.wav,0.4418542938281335,0.5529487687317948,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,045.wav,-0.418858421731025,0.3666252839991362,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,046.wav,0.0589748993490248,0.4456409649249003,Neutral
3M Company_20170425_emotion_results_normalized.csv,047.wav,-0.6858031327177916,0.1714258518941557,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,048.wav,0.2809930468634077,0.5584981049048072,Neutral
3M Company_20170425_emotion_results_normalized.csv,049.wav,0.3801623520525474,0.5456476291864163,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,050.wav,-0.381241745194862,0.3883046952373807,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,051.wav,-0.0069762709996022,0.3946660056453484,Neutral
3M Company_20170425_emotion_results_normalized.csv,052.wav,-0.7891916311553681,0.2324175225615463,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,053.wav,-0.4551481791128131,0.3694720505231586,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,054.wav,-0.2719669085585578,0.3705463631322447,Neutral
3M Company_20170425_emotion_results_normalized.csv,055.wav,0.7934364247913983,0.6971903866064557,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,056.wav,-0.4739943641458579,0.3537893783857807,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,057.wav,-0.3854127985699274,0.3521129877355408,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,058.wav,0.035604900190496,0.5052038092551704,Neutral
3M Company_20170425_emotion_results_normalized.csv,059.wav,-0.1071769108660482,0.4826538246806158,Neutral
3M Company_20170425_emotion_results_normalized.csv,060.wav,0.4802620893729062,0.6120645925516655,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,061.wav,0.0640706277103037,0.5553181635467395,Neutral
3M Company_20170425_emotion_results_normalized.csv,062.wav,0.5790589502750388,0.5625753378320413,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,063.wav,-0.2784033352539994,0.4054778521528739,Neutral
3M Company_20170425_emotion_results_normalized.csv,064.wav,-0.0499394465585613,0.4257249188134117,Neutral
3M Company_20170425_emotion_results_normalized.csv,065.wav,-0.5651243920417245,0.3192664131850808,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,066.wav,0.5338957664956993,0.5869940435422044,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,067.wav,-0.6165268227787626,0.2580175030429594,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,068.wav,0.0793558012136703,0.5379811917407722,Neutral
3M Company_20170425_emotion_results_normalized.csv,069.wav,-0.1467983292167528,0.431445004380082,Neutral
3M Company_20170425_emotion_results_normalized.csv,070.wav,-0.7356745226080876,0.1430293290478103,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,071.wav,0.2472744383049158,0.5608615340074538,Neutral
3M Company_20170425_emotion_results_normalized.csv,072.wav,0.0775209270086586,0.4764834808024271,Neutral
3M Company_20170425_emotion_results_normalized.csv,073.wav,0.1409355590014976,0.4347732472271994,Neutral
3M Company_20170425_emotion_results_normalized.csv,074.wav,-0.3239889632887011,0.323106215861753,Neutral
3M Company_20170425_emotion_results_normalized.csv,075.wav,-0.4817225599688172,0.3617853449523993,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,076.wav,-0.6871324550634829,0.1875995862855004,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,077.wav,-0.0525746429349994,0.4061935591671569,Neutral
3M Company_20170425_emotion_results_normalized.csv,078.wav,0.3338746835260918,0.5313032141855665,Neutral
3M Company_20170425_emotion_results_normalized.csv,079.wav,0.4462653140343373,0.5505180214098198,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,080.wav,0.0675318499678437,0.3494474998324374,Neutral
3M Company_20170425_emotion_results_normalized.csv,081.wav,0.0835537087614973,0.4533198181905836,Neutral
3M Company_20170425_emotion_results_normalized.csv,082.wav,0.3831257403066077,0.5386138121893321,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,083.wav,-0.4034264227568825,0.3839533327311534,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,084.wav,-0.2523456220489333,0.3736570741837088,Neutral
3M Company_20170425_emotion_results_normalized.csv,085.wav,-0.3572212634427839,0.3885777667947485,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,086.wav,0.2779242646203181,0.5816056286342565,Neutral
3M Company_20170425_emotion_results_normalized.csv,087.wav,0.1145673156810725,0.5172204492074284,Neutral
3M Company_20170425_emotion_results_normalized.csv,088.wav,0.5675424443261395,0.526572187630014,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,089.wav,0.2733859353773378,0.4839288554645835,Neutral
3M Company_20170425_emotion_results_normalized.csv,090.wav,0.3599015088665639,0.508465192783905,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,091.wav,-0.0586441509996254,0.4711754500435203,Neutral
3M Company_20170425_emotion_results_normalized.csv,092.wav,-0.8362152195649581,0.2165051067644523,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,093.wav,-0.172639696200462,0.3642649652251236,Neutral
3M Company_20170425_emotion_results_normalized.csv,094.wav,-0.6120738844331961,0.2161003178883336,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,095.wav,-0.2212510493158411,0.361486970106759,Neutral
3M Company_20170425_emotion_results_normalized.csv,096.wav,0.2563708589287349,0.6181307531678635,Neutral
3M Company_20170425_emotion_results_normalized.csv,097.wav,-0.7470149067015436,0.2287816758608745,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,098.wav,0.0977500404099257,0.5372455862715806,Neutral
3M Company_20170425_emotion_results_normalized.csv,099.wav,-0.1124262104692669,0.4218095377003826,Neutral
3M Company_20170425_emotion_results_normalized.csv,100.wav,0.1234106296138565,0.5078252554147061,Neutral
3M Company_20170425_emotion_results_normalized.csv,101.wav,-0.1647983743052739,0.3935114873487,Neutral
3M Company_20170425_emotion_results_normalized.csv,102.wav,0.0913824349911706,0.5029164302370751,Neutral
3M Company_20170425_emotion_results_normalized.csv,103.wav,-0.6806897398984693,0.2006836043436606,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,104.wav,-0.4789008718035993,0.3527999242099593,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,105.wav,-0.5597604961054004,0.2754462805326239,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,106.wav,-0.4726067481848438,0.3509983938211946,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,107.wav,0.0223266901952744,0.4257226243086817,Neutral
3M Company_20170425_emotion_results_normalized.csv,108.wav,-0.711169466681478,0.2398418770109262,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,109.wav,-0.779607310052238,0.2022813954596494,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,110.wav,-0.273418543728089,0.4066498214327189,Neutral
3M Company_20170425_emotion_results_normalized.csv,111.wav,0.9428179645883664,0.9171862763836496,"Excited (Positive, High arousal)"
3M Company_20170425_emotion_results_normalized.csv,112.wav,0.9750848288746208,0.988673139158576,"Excited (Positive, High arousal)"
3M Company_20170425_emotion_results_normalized.csv,113.wav,0.596964085847189,0.6388924899865901,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,114.wav,0.8726474795946771,0.7748472618311102,"Excited (Positive, High arousal)"
3M Company_20170425_emotion_results_normalized.csv,115.wav,0.6820211740428597,0.6068680109863945,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,116.wav,-0.591505486418052,0.2659243408480659,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,117.wav,-0.7751332984625254,0.1856836110997022,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,118.wav,-0.4197856084607252,0.2073519832207458,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,119.wav,0.5531658258076093,0.6905619576061699,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,120.wav,-0.0307965397926078,0.3855035766102369,Neutral
3M Company_20170425_emotion_results_normalized.csv,121.wav,0.5238905601136162,0.6319244742862631,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,122.wav,0.962121278337256,0.8937138499186379,"Excited (Positive, High arousal)"
3M Company_20170425_emotion_results_normalized.csv,123.wav,0.1212108516940101,0.477996464474145,Neutral
3M Company_20170425_emotion_results_normalized.csv,124.wav,-0.3845525621672276,0.3558324563863728,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,125.wav,0.3856733579732803,0.6545694386093914,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,126.wav,0.4051145304864971,0.5997580929157651,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,127.wav,0.922889882689794,0.80750381314818,"Excited (Positive, High arousal)"
3M Company_20170425_emotion_results_normalized.csv,128.wav,-0.2914083249910303,0.3793310656998032,Neutral
3M Company_20170425_emotion_results_normalized.csv,129.wav,-0.502460777499618,0.2637442171788499,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,130.wav,0.0488824886455998,0.4351383921604829,Neutral
3M Company_20170425_emotion_results_normalized.csv,131.wav,0.5976675032093506,0.6678572086875761,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,132.wav,-0.0145708762601285,0.6246384274831085,Neutral
3M Company_20170425_emotion_results_normalized.csv,133.wav,-0.0843178368632764,0.4251135225336043,Neutral
3M Company_20170425_emotion_results_normalized.csv,134.wav,0.2528753562360131,0.6447306023271224,Neutral
3M Company_20170425_emotion_results_normalized.csv,135.wav,-0.1465337795183102,0.4086173337442027,Neutral
3M Company_20170425_emotion_results_normalized.csv,136.wav,-0.7847295117706472,0.1494786974484165,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,137.wav,-0.1139668005982194,0.4228298274703256,Neutral
3M Company_20170425_emotion_results_normalized.csv,138.wav,0.7294654721326835,0.7213645618486426,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,139.wav,0.2362244560280895,0.5286266489235165,Neutral
3M Company_20170425_emotion_results_normalized.csv,140.wav,0.8931269677354965,0.7801584666548933,"Excited (Positive, High arousal)"
3M Company_20170425_emotion_results_normalized.csv,141.wav,0.5723063191507454,0.6899433718782084,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,142.wav,-0.501695065612415,0.3220923379578057,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,143.wav,-0.106955443999373,0.447856003307758,Neutral
3M Company_20170425_emotion_results_normalized.csv,144.wav,-0.0377605254305843,0.6277270985419161,Neutral
3M Company_20170425_emotion_results_normalized.csv,145.wav,0.592651892165295,0.6176898895784895,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,146.wav,0.9010144871553968,0.7762980006884025,"Excited (Positive, High arousal)"
3M Company_20170425_emotion_results_normalized.csv,147.wav,0.7569136622500188,0.7444811871135208,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,148.wav,0.4869805455609022,0.563826633239302,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,149.wav,-0.2956251992894262,0.3286181388604179,Neutral
3M Company_20170425_emotion_results_normalized.csv,150.wav,-0.1014333584327884,0.4616128721307442,Neutral
3M Company_20170425_emotion_results_normalized.csv,151.wav,0.7730444801839016,0.6912995134043818,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,152.wav,-0.7698694630052287,0.1267761028148194,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,153.wav,0.0997609561556832,0.4529954007162577,Neutral
3M Company_20170425_emotion_results_normalized.csv,154.wav,-0.5362413117043705,0.2960385681770396,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,155.wav,0.3646762845407351,0.5765639261382611,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,156.wav,-0.1847673203323283,0.4410022284484883,Neutral
3M Company_20170425_emotion_results_normalized.csv,157.wav,-0.3463529754375561,0.3974624715267897,Neutral
3M Company_20170425_emotion_results_normalized.csv,158.wav,-0.2813995781062826,0.4090444175579479,Neutral
3M Company_20170425_emotion_results_normalized.csv,159.wav,0.0923902649598535,0.477170481013088,Neutral
3M Company_20170425_emotion_results_normalized.csv,160.wav,0.8269863728809587,0.7086434324607815,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,161.wav,0.1772865494356282,0.404341192751374,Neutral
3M Company_20170425_emotion_results_normalized.csv,162.wav,-0.3669547287232612,0.4024854483147385,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,163.wav,-0.4894670407859058,0.351538112322686,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,164.wav,0.0906912971671559,0.4600106577195258,Neutral
3M Company_20170425_emotion_results_normalized.csv,165.wav,0.358696125393224,0.5010718778846226,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,166.wav,-0.1621680339374799,0.490661913880558,Neutral
3M Company_20170425_emotion_results_normalized.csv,167.wav,0.4630095801895979,0.5603235491317582,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,168.wav,0.434459837307724,0.6105912018337885,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,169.wav,-0.0171770775004211,0.5065122888192023,Neutral
3M Company_20170425_emotion_results_normalized.csv,170.wav,0.3252178819447128,0.6268385515852211,Neutral
3M Company_20170425_emotion_results_normalized.csv,171.wav,0.9678855239531572,0.9547292814572328,"Excited (Positive, High arousal)"
3M Company_20170425_emotion_results_normalized.csv,172.wav,0.7640388827126536,0.8235364227513811,"Excited (Positive, High arousal)"
3M Company_20170425_emotion_results_normalized.csv,173.wav,-0.8040406786834259,0.2098680861186773,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,174.wav,-0.8028998213651128,0.2089542103792125,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,175.wav,0.377938720938977,0.5752941089789299,Positive (Low/Mid arousal)
3M Company_20170425_emotion_results_normalized.csv,176.wav,0.1330413347625774,0.5036498431795247,Neutral
3M Company_20170425_emotion_results_normalized.csv,177.wav,-0.366633721847704,0.391835581093903,Negative (Low/Med arousal)
3M Company_20170425_emotion_results_normalized.csv,178.wav,-0.3468800498504633,0.450767462117918,Neutral
3M Company_20170425_emotion_results_normalized.csv,179.wav,-0.5463796293158251,0.237736261009193,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,001.wav,0.7432071070107469,0.988790818419252,"Excited (Positive, High arousal)"
ABIOMED Inc_20170504_emotion_results_normalized.csv,002.wav,0.2939923931550285,0.9447847850371284,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,003.wav,-0.1714921883613956,0.6983117243929198,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,004.wav,-0.6650417593004511,0.6304734114710938,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,005.wav,-0.584416160977148,0.6439092408746934,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,006.wav,-0.0859642228456644,0.7046450424957447,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,007.wav,-0.9245508110145848,0.5912834749508028,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,008.wav,-0.5544939381113889,0.7219262601801506,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,009.wav,0.0215367238462406,0.7060877130236078,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,010.wav,-0.018990600024993,0.7163811996703908,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,011.wav,0.1663713369050214,0.7846806556261237,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,012.wav,-0.660378289668521,0.6595200131507563,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,013.wav,0.0290754036636275,0.834486072750362,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,014.wav,-0.0372129747994177,0.7515642782603398,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,015.wav,-0.4844495704999221,0.6354332790812117,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,016.wav,0.2290335183128662,0.6373005656820929,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,017.wav,0.2690529454930227,0.706578476770586,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,018.wav,-0.0604623241035796,0.6976026129250296,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,019.wav,-0.1295044433322719,0.728245240597393,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,020.wav,-0.583194922446169,0.6960837635951983,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,021.wav,-0.1431769564705494,0.7223426832899789,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,022.wav,-0.7068385800772163,0.6360713323491274,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,023.wav,-0.7186716552167149,0.6415820979552779,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,024.wav,0.3632530289574383,0.7172471065972785,Positive (Low/Mid arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,025.wav,-0.7912982180654002,0.6878255192946909,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,026.wav,-0.1895140642943219,0.6999513936703057,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,027.wav,-0.1796194829891122,0.6679560079891895,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,028.wav,-0.1771995230776841,0.7043812921038217,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,029.wav,0.0701074689623128,0.7015573194935278,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,030.wav,-0.5939008091001934,0.6723664218756318,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,031.wav,-0.2221205203075923,0.7014178553028166,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,032.wav,0.4106944127802726,0.5649653926083716,Positive (Low/Mid arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,033.wav,-0.4565402872107784,0.7012525255071628,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,034.wav,0.8527136550292741,0.8808084301389706,"Excited (Positive, High arousal)"
ABIOMED Inc_20170504_emotion_results_normalized.csv,035.wav,0.0553443028809289,0.7223640060018707,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,036.wav,0.090031645787622,0.7191766282070067,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,037.wav,-0.2456549174906705,0.684098351271196,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,038.wav,-0.1181786553891732,0.7368800198311724,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,039.wav,0.0299225973500388,0.8663632381741666,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,040.wav,-0.4895653576073495,0.67598088413627,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,041.wav,-0.7901370685874124,0.2397444845864628,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,042.wav,-0.3105279204647068,0.6498871366801587,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,043.wav,-0.124056083731158,0.6862223507186962,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,044.wav,-0.1488907708438448,0.5833116167289805,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,045.wav,0.8510562163720152,0.964215079989055,"Excited (Positive, High arousal)"
ABIOMED Inc_20170504_emotion_results_normalized.csv,046.wav,0.3410496480550637,0.7767594257152957,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,047.wav,0.3554512740890865,0.7551609365817382,"Excited (Positive, High arousal)"
ABIOMED Inc_20170504_emotion_results_normalized.csv,048.wav,0.1534355252510547,0.7115984786297584,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,049.wav,0.2594734827330623,0.9125997532657626,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,050.wav,0.430979984541185,0.7583444804899812,"Excited (Positive, High arousal)"
ABIOMED Inc_20170504_emotion_results_normalized.csv,051.wav,-0.1374448748499377,0.6961277219938521,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,052.wav,0.0060836672466142,0.6958149451202764,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,053.wav,0.1059385933702225,0.7329096626022217,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,054.wav,0.3263478586597169,0.736667816832653,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,055.wav,-0.212944673820763,0.7547544920809234,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,056.wav,0.0069893222118694,0.8922986408609335,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,057.wav,0.6826810574941609,0.8923559390842684,"Excited (Positive, High arousal)"
ABIOMED Inc_20170504_emotion_results_normalized.csv,058.wav,-0.0734047844573194,0.6904829279129528,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,059.wav,0.7168125765289192,0.9615672560873456,"Excited (Positive, High arousal)"
ABIOMED Inc_20170504_emotion_results_normalized.csv,060.wav,0.2478812632963404,0.7461079748518045,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,061.wav,0.2580249622449739,0.7146148545775293,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,062.wav,0.2093802133360826,0.8120097811375929,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,063.wav,0.3444989703593791,0.804074896288115,"Excited (Positive, High arousal)"
ABIOMED Inc_20170504_emotion_results_normalized.csv,064.wav,-0.0090244519394447,0.7645456345423731,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,065.wav,-0.5201475286172064,0.6448841772348013,Negative (Low/Med arousal)
ABIOMED Inc_20170504_emotion_results_normalized.csv,066.wav,0.5277603806305108,0.8229159281183023,"Excited (Positive, High arousal)"
ABIOMED Inc_20170504_emotion_results_normalized.csv,067.wav,-0.2708488019541147,0.7225959298829404,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,068.wav,-0.0073248197987502,0.6978176519492688,Neutral
ABIOMED Inc_20170504_emotion_results_normalized.csv,069.wav,0.2036209916514374,0.7843365774316426,Neutral
