Index,Audio Path,Transcript Path
018,Archer-Daniels-Midland Co_20171031/CEO/018-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/018.txt
019,Archer-Daniels-Midland Co_20171031/CEO/019-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/019.txt
020,Archer-Daniels-Midland Co_20171031/CEO/020-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/020.txt
021,Archer-Daniels-Midland Co_20171031/CEO/021-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/021.txt
022,Archer-Daniels-Midland Co_20171031/CEO/022-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/022.txt
023,Archer-Daniels-Midland Co_20171031/CEO/023-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/023.txt
024,Archer-Daniels-Midland Co_20171031/CEO/024-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/024.txt
025,Archer-Daniels-Midland Co_20171031/CEO/025-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/025.txt
026,Archer-Daniels-Midland Co_20171031/CEO/026-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/026.txt
027,Archer-Daniels-Midland Co_20171031/CEO/027-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/027.txt
028,Archer-Daniels-Midland Co_20171031/CEO/028-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/028.txt
029,Archer-Daniels-Midland Co_20171031/CEO/029-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/029.txt
030,Archer-Daniels-Midland Co_20171031/CEO/030-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/030.txt
031,Archer-Daniels-Midland Co_20171031/CEO/031-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/031.txt
032,Archer-Daniels-Midland Co_20171031/CEO/032-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/032.txt
033,Archer-Daniels-Midland Co_20171031/CEO/033-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/033.txt
034,Archer-Daniels-Midland Co_20171031/CEO/034-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/034.txt
035,Archer-Daniels-Midland Co_20171031/CEO/035-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/035.txt
036,Archer-Daniels-Midland Co_20171031/CEO/036-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/036.txt
037,Archer-Daniels-Midland Co_20171031/CEO/037-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/037.txt
038,Archer-Daniels-Midland Co_20171031/CEO/038-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/038.txt
039,Archer-Daniels-Midland Co_20171031/CEO/039-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/039.txt
040,Archer-Daniels-Midland Co_20171031/CEO/040-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/040.txt
041,Archer-Daniels-Midland Co_20171031/CEO/041-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/041.txt
042,Archer-Daniels-Midland Co_20171031/CEO/042-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/042.txt
043,Archer-Daniels-Midland Co_20171031/CEO/043-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/043.txt
044,Archer-Daniels-Midland Co_20171031/CEO/044-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/044.txt
045,Archer-Daniels-Midland Co_20171031/CEO/045-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/045.txt
046,Archer-Daniels-Midland Co_20171031/CEO/046-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/046.txt
047,Archer-Daniels-Midland Co_20171031/CEO/047-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/047.txt
048,Archer-Daniels-Midland Co_20171031/CEO/048-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/048.txt
049,Archer-Daniels-Midland Co_20171031/CEO/049-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/049.txt
050,Archer-Daniels-Midland Co_20171031/CEO/050-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/050.txt
051,Archer-Daniels-Midland Co_20171031/CEO/051-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/051.txt
052,Archer-Daniels-Midland Co_20171031/CEO/052-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/052.txt
053,Archer-Daniels-Midland Co_20171031/CEO/053-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/053.txt
054,Archer-Daniels-Midland Co_20171031/CEO/054-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/054.txt
055,Archer-Daniels-Midland Co_20171031/CEO/055-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/055.txt
056,Archer-Daniels-Midland Co_20171031/CEO/056-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/056.txt
057,Archer-Daniels-Midland Co_20171031/CEO/057-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/057.txt
058,Archer-Daniels-Midland Co_20171031/CEO/058-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/058.txt
059,Archer-Daniels-Midland Co_20171031/CEO/059-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/059.txt
060,Archer-Daniels-Midland Co_20171031/CEO/060-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/060.txt
061,Archer-Daniels-Midland Co_20171031/CEO/061-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/061.txt
062,Archer-Daniels-Midland Co_20171031/CEO/062-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/062.txt
063,Archer-Daniels-Midland Co_20171031/CEO/063-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/063.txt
064,Archer-Daniels-Midland Co_20171031/CEO/064-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/064.txt
065,Archer-Daniels-Midland Co_20171031/CEO/065-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/065.txt
066,Archer-Daniels-Midland Co_20171031/CEO/066-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/066.txt
067,Archer-Daniels-Midland Co_20171031/CEO/067-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/067.txt
068,Archer-Daniels-Midland Co_20171031/CEO/068-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/068.txt
069,Archer-Daniels-Midland Co_20171031/CEO/069-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/069.txt
070,Archer-Daniels-Midland Co_20171031/CEO/070-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/070.txt
071,Archer-Daniels-Midland Co_20171031/CEO/071-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/071.txt
072,Archer-Daniels-Midland Co_20171031/CEO/072-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/072.txt
073,Archer-Daniels-Midland Co_20171031/CEO/073-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/073.txt
074,Archer-Daniels-Midland Co_20171031/CEO/074-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/074.txt
075,Archer-Daniels-Midland Co_20171031/CEO/075-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/075.txt
076,Archer-Daniels-Midland Co_20171031/CEO/076-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/076.txt
077,Archer-Daniels-Midland Co_20171031/CEO/077-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/077.txt
078,Archer-Daniels-Midland Co_20171031/CEO/078-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/078.txt
079,Archer-Daniels-Midland Co_20171031/CEO/079-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/079.txt
080,Archer-Daniels-Midland Co_20171031/CEO/080-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/080.txt
081,Archer-Daniels-Midland Co_20171031/CEO/081-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/081.txt
082,Archer-Daniels-Midland Co_20171031/CEO/082-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/082.txt
083,Archer-Daniels-Midland Co_20171031/CEO/083-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/083.txt
084,Archer-Daniels-Midland Co_20171031/CEO/084-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/084.txt
085,Archer-Daniels-Midland Co_20171031/CEO/085-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/085.txt
086,Archer-Daniels-Midland Co_20171031/CEO/086-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/086.txt
087,Archer-Daniels-Midland Co_20171031/CEO/087-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/087.txt
088,Archer-Daniels-Midland Co_20171031/CEO/088-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/088.txt
089,Archer-Daniels-Midland Co_20171031/CEO/089-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/089.txt
090,Archer-Daniels-Midland Co_20171031/CEO/090-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/090.txt
091,Archer-Daniels-Midland Co_20171031/CEO/091-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/091.txt
092,Archer-Daniels-Midland Co_20171031/CEO/092-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/092.txt
093,Archer-Daniels-Midland Co_20171031/CEO/093-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/093.txt
094,Archer-Daniels-Midland Co_20171031/CEO/094-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/094.txt
095,Archer-Daniels-Midland Co_20171031/CEO/095-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/095.txt
096,Archer-Daniels-Midland Co_20171031/CEO/096-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/096.txt
097,Archer-Daniels-Midland Co_20171031/CEO/097-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/097.txt
098,Archer-Daniels-Midland Co_20171031/CEO/098-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/098.txt
099,Archer-Daniels-Midland Co_20171031/CEO/099-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/099.txt
100,Archer-Daniels-Midland Co_20171031/CEO/100-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/100.txt
101,Archer-Daniels-Midland Co_20171031/CEO/101-RayG.Young.mp3,Archer-Daniels-Midland Co_20171031/sent_token/101.txt
