filename,topic_id,topic_keywords
048.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
049.txt,-1,Outlier
050.txt,-1,Outlier
051.txt,-1,Outlier
052.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
053.txt,1,"free cash, long term, sustainable growth, focused investment, competitive advantages, competitive advantage, , , , "
054.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
055.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
056.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
057.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
058.txt,-1,Outlier
059.txt,-1,Outlier
060.txt,1,"free cash, long term, sustainable growth, focused investment, competitive advantages, competitive advantage, , , , "
061.txt,-1,Outlier
062.txt,1,"free cash, long term, sustainable growth, focused investment, competitive advantages, competitive advantage, , , , "
063.txt,1,"free cash, long term, sustainable growth, focused investment, competitive advantages, competitive advantage, , , , "
064.txt,-1,Outlier
065.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
066.txt,1,"free cash, long term, sustainable growth, focused investment, competitive advantages, competitive advantage, , , , "
067.txt,1,"free cash, long term, sustainable growth, focused investment, competitive advantages, competitive advantage, , , , "
068.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
069.txt,-1,Outlier
070.txt,-1,Outlier
071.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
072.txt,-1,Outlier
073.txt,-1,Outlier
074.txt,-1,Outlier
075.txt,1,"free cash, long term, sustainable growth, focused investment, competitive advantages, competitive advantage, , , , "
076.txt,-1,Outlier
077.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
078.txt,-1,Outlier
079.txt,1,"free cash, long term, sustainable growth, focused investment, competitive advantages, competitive advantage, , , , "
080.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
081.txt,-1,Outlier
082.txt,-1,Outlier
083.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
084.txt,0,"free cash, discrete tax, recent comparison, higher tax, original guidance, higher number, average rate, , , "
085.txt,-1,Outlier
086.txt,-1,Outlier
087.txt,-1,Outlier
088.txt,1,"free cash, long term, sustainable growth, focused investment, competitive advantages, competitive advantage, , , , "
089.txt,-1,Outlier
