Index,Audio Path,Transcript Path
022,Coca-Cola Company (The)_20170726/CEO/022-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/022.txt
023,Coca-Cola Company (The)_20170726/CEO/023-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/023.txt
024,Coca-Cola Company (The)_20170726/CEO/024-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/024.txt
025,Coca-Cola Company (The)_20170726/CEO/025-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/025.txt
026,Coca-Cola Company (The)_20170726/CEO/026-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/026.txt
027,Coca-Cola Company (The)_20170726/CEO/027-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/027.txt
028,Coca-Cola Company (The)_20170726/CEO/028-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/028.txt
029,Coca-Cola Company (The)_20170726/CEO/029-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/029.txt
030,Coca-Cola Company (The)_20170726/CEO/030-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/030.txt
031,Coca-Cola Company (The)_20170726/CEO/031-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/031.txt
032,Coca-Cola Company (The)_20170726/CEO/032-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/032.txt
033,Coca-Cola Company (The)_20170726/CEO/033-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/033.txt
034,Coca-Cola Company (The)_20170726/CEO/034-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/034.txt
035,Coca-Cola Company (The)_20170726/CEO/035-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/035.txt
036,Coca-Cola Company (The)_20170726/CEO/036-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/036.txt
037,Coca-Cola Company (The)_20170726/CEO/037-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/037.txt
038,Coca-Cola Company (The)_20170726/CEO/038-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/038.txt
039,Coca-Cola Company (The)_20170726/CEO/039-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/039.txt
040,Coca-Cola Company (The)_20170726/CEO/040-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/040.txt
041,Coca-Cola Company (The)_20170726/CEO/041-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/041.txt
042,Coca-Cola Company (The)_20170726/CEO/042-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/042.txt
043,Coca-Cola Company (The)_20170726/CEO/043-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/043.txt
044,Coca-Cola Company (The)_20170726/CEO/044-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/044.txt
045,Coca-Cola Company (The)_20170726/CEO/045-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/045.txt
046,Coca-Cola Company (The)_20170726/CEO/046-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/046.txt
047,Coca-Cola Company (The)_20170726/CEO/047-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/047.txt
048,Coca-Cola Company (The)_20170726/CEO/048-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/048.txt
049,Coca-Cola Company (The)_20170726/CEO/049-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/049.txt
050,Coca-Cola Company (The)_20170726/CEO/050-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/050.txt
051,Coca-Cola Company (The)_20170726/CEO/051-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/051.txt
052,Coca-Cola Company (The)_20170726/CEO/052-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/052.txt
053,Coca-Cola Company (The)_20170726/CEO/053-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/053.txt
054,Coca-Cola Company (The)_20170726/CEO/054-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/054.txt
055,Coca-Cola Company (The)_20170726/CEO/055-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/055.txt
056,Coca-Cola Company (The)_20170726/CEO/056-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/056.txt
057,Coca-Cola Company (The)_20170726/CEO/057-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/057.txt
058,Coca-Cola Company (The)_20170726/CEO/058-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/058.txt
059,Coca-Cola Company (The)_20170726/CEO/059-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/059.txt
060,Coca-Cola Company (The)_20170726/CEO/060-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/060.txt
061,Coca-Cola Company (The)_20170726/CEO/061-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/061.txt
062,Coca-Cola Company (The)_20170726/CEO/062-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/062.txt
063,Coca-Cola Company (The)_20170726/CEO/063-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/063.txt
064,Coca-Cola Company (The)_20170726/CEO/064-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/064.txt
065,Coca-Cola Company (The)_20170726/CEO/065-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/065.txt
066,Coca-Cola Company (The)_20170726/CEO/066-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/066.txt
067,Coca-Cola Company (The)_20170726/CEO/067-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/067.txt
068,Coca-Cola Company (The)_20170726/CEO/068-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/068.txt
069,Coca-Cola Company (The)_20170726/CEO/069-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/069.txt
070,Coca-Cola Company (The)_20170726/CEO/070-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/070.txt
071,Coca-Cola Company (The)_20170726/CEO/071-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/071.txt
072,Coca-Cola Company (The)_20170726/CEO/072-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/072.txt
073,Coca-Cola Company (The)_20170726/CEO/073-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/073.txt
074,Coca-Cola Company (The)_20170726/CEO/074-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/074.txt
075,Coca-Cola Company (The)_20170726/CEO/075-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/075.txt
076,Coca-Cola Company (The)_20170726/CEO/076-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/076.txt
077,Coca-Cola Company (The)_20170726/CEO/077-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/077.txt
078,Coca-Cola Company (The)_20170726/CEO/078-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/078.txt
079,Coca-Cola Company (The)_20170726/CEO/079-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/079.txt
080,Coca-Cola Company (The)_20170726/CEO/080-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/080.txt
081,Coca-Cola Company (The)_20170726/CEO/081-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/081.txt
082,Coca-Cola Company (The)_20170726/CEO/082-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/082.txt
083,Coca-Cola Company (The)_20170726/CEO/083-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/083.txt
084,Coca-Cola Company (The)_20170726/CEO/084-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/084.txt
085,Coca-Cola Company (The)_20170726/CEO/085-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/085.txt
086,Coca-Cola Company (The)_20170726/CEO/086-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/086.txt
087,Coca-Cola Company (The)_20170726/CEO/087-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/087.txt
088,Coca-Cola Company (The)_20170726/CEO/088-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/088.txt
089,Coca-Cola Company (The)_20170726/CEO/089-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/089.txt
090,Coca-Cola Company (The)_20170726/CEO/090-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/090.txt
091,Coca-Cola Company (The)_20170726/CEO/091-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/091.txt
092,Coca-Cola Company (The)_20170726/CEO/092-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/092.txt
093,Coca-Cola Company (The)_20170726/CEO/093-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/093.txt
094,Coca-Cola Company (The)_20170726/CEO/094-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/094.txt
095,Coca-Cola Company (The)_20170726/CEO/095-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/095.txt
096,Coca-Cola Company (The)_20170726/CEO/096-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/096.txt
097,Coca-Cola Company (The)_20170726/CEO/097-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/097.txt
098,Coca-Cola Company (The)_20170726/CEO/098-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/098.txt
099,Coca-Cola Company (The)_20170726/CEO/099-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/099.txt
100,Coca-Cola Company (The)_20170726/CEO/100-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/100.txt
101,Coca-Cola Company (The)_20170726/CEO/101-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/101.txt
102,Coca-Cola Company (The)_20170726/CEO/102-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/102.txt
103,Coca-Cola Company (The)_20170726/CEO/103-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/103.txt
104,Coca-Cola Company (The)_20170726/CEO/104-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/104.txt
105,Coca-Cola Company (The)_20170726/CEO/105-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/105.txt
106,Coca-Cola Company (The)_20170726/CEO/106-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/106.txt
107,Coca-Cola Company (The)_20170726/CEO/107-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/107.txt
108,Coca-Cola Company (The)_20170726/CEO/108-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/108.txt
109,Coca-Cola Company (The)_20170726/CEO/109-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/109.txt
110,Coca-Cola Company (The)_20170726/CEO/110-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/110.txt
111,Coca-Cola Company (The)_20170726/CEO/111-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/111.txt
112,Coca-Cola Company (The)_20170726/CEO/112-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/112.txt
113,Coca-Cola Company (The)_20170726/CEO/113-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/113.txt
114,Coca-Cola Company (The)_20170726/CEO/114-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/114.txt
115,Coca-Cola Company (The)_20170726/CEO/115-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/115.txt
116,Coca-Cola Company (The)_20170726/CEO/116-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/116.txt
117,Coca-Cola Company (The)_20170726/CEO/117-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/117.txt
118,Coca-Cola Company (The)_20170726/CEO/118-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/118.txt
119,Coca-Cola Company (The)_20170726/CEO/119-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/119.txt
120,Coca-Cola Company (The)_20170726/CEO/120-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/120.txt
121,Coca-Cola Company (The)_20170726/CEO/121-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/121.txt
122,Coca-Cola Company (The)_20170726/CEO/122-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/122.txt
123,Coca-Cola Company (The)_20170726/CEO/123-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/123.txt
124,Coca-Cola Company (The)_20170726/CEO/124-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/124.txt
125,Coca-Cola Company (The)_20170726/CEO/125-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/125.txt
126,Coca-Cola Company (The)_20170726/CEO/126-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/126.txt
127,Coca-Cola Company (The)_20170726/CEO/127-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/127.txt
128,Coca-Cola Company (The)_20170726/CEO/128-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/128.txt
129,Coca-Cola Company (The)_20170726/CEO/129-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/129.txt
130,Coca-Cola Company (The)_20170726/CEO/130-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/130.txt
131,Coca-Cola Company (The)_20170726/CEO/131-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/131.txt
132,Coca-Cola Company (The)_20170726/CEO/132-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/132.txt
133,Coca-Cola Company (The)_20170726/CEO/133-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/133.txt
134,Coca-Cola Company (The)_20170726/CEO/134-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/134.txt
135,Coca-Cola Company (The)_20170726/CEO/135-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/135.txt
136,Coca-Cola Company (The)_20170726/CEO/136-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/136.txt
137,Coca-Cola Company (The)_20170726/CEO/137-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/137.txt
138,Coca-Cola Company (The)_20170726/CEO/138-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/138.txt
139,Coca-Cola Company (The)_20170726/CEO/139-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/139.txt
140,Coca-Cola Company (The)_20170726/CEO/140-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/140.txt
141,Coca-Cola Company (The)_20170726/CEO/141-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/141.txt
142,Coca-Cola Company (The)_20170726/CEO/142-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/142.txt
143,Coca-Cola Company (The)_20170726/CEO/143-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/143.txt
144,Coca-Cola Company (The)_20170726/CEO/144-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/144.txt
145,Coca-Cola Company (The)_20170726/CEO/145-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/145.txt
146,Coca-Cola Company (The)_20170726/CEO/146-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/146.txt
147,Coca-Cola Company (The)_20170726/CEO/147-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/147.txt
148,Coca-Cola Company (The)_20170726/CEO/148-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/148.txt
149,Coca-Cola Company (The)_20170726/CEO/149-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/149.txt
150,Coca-Cola Company (The)_20170726/CEO/150-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/150.txt
151,Coca-Cola Company (The)_20170726/CEO/151-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/151.txt
152,Coca-Cola Company (The)_20170726/CEO/152-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/152.txt
153,Coca-Cola Company (The)_20170726/CEO/153-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/153.txt
154,Coca-Cola Company (The)_20170726/CEO/154-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/154.txt
155,Coca-Cola Company (The)_20170726/CEO/155-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/155.txt
156,Coca-Cola Company (The)_20170726/CEO/156-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/156.txt
157,Coca-Cola Company (The)_20170726/CEO/157-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/157.txt
158,Coca-Cola Company (The)_20170726/CEO/158-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/158.txt
159,Coca-Cola Company (The)_20170726/CEO/159-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/159.txt
160,Coca-Cola Company (The)_20170726/CEO/160-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/160.txt
161,Coca-Cola Company (The)_20170726/CEO/161-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/161.txt
162,Coca-Cola Company (The)_20170726/CEO/162-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/162.txt
163,Coca-Cola Company (The)_20170726/CEO/163-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/163.txt
164,Coca-Cola Company (The)_20170726/CEO/164-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/164.txt
165,Coca-Cola Company (The)_20170726/CEO/165-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/165.txt
166,Coca-Cola Company (The)_20170726/CEO/166-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/166.txt
167,Coca-Cola Company (The)_20170726/CEO/167-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/167.txt
168,Coca-Cola Company (The)_20170726/CEO/168-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/168.txt
169,Coca-Cola Company (The)_20170726/CEO/169-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/169.txt
170,Coca-Cola Company (The)_20170726/CEO/170-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/170.txt
171,Coca-Cola Company (The)_20170726/CEO/171-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/171.txt
172,Coca-Cola Company (The)_20170726/CEO/172-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/172.txt
173,Coca-Cola Company (The)_20170726/CEO/173-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/173.txt
174,Coca-Cola Company (The)_20170726/CEO/174-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/174.txt
175,Coca-Cola Company (The)_20170726/CEO/175-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/175.txt
176,Coca-Cola Company (The)_20170726/CEO/176-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/176.txt
177,Coca-Cola Company (The)_20170726/CEO/177-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/177.txt
178,Coca-Cola Company (The)_20170726/CEO/178-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/178.txt
179,Coca-Cola Company (The)_20170726/CEO/179-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/179.txt
180,Coca-Cola Company (The)_20170726/CEO/180-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/180.txt
181,Coca-Cola Company (The)_20170726/CEO/181-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/181.txt
182,Coca-Cola Company (The)_20170726/CEO/182-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/182.txt
183,Coca-Cola Company (The)_20170726/CEO/183-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/183.txt
184,Coca-Cola Company (The)_20170726/CEO/184-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/184.txt
185,Coca-Cola Company (The)_20170726/CEO/185-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/185.txt
186,Coca-Cola Company (The)_20170726/CEO/186-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/186.txt
187,Coca-Cola Company (The)_20170726/CEO/187-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/187.txt
188,Coca-Cola Company (The)_20170726/CEO/188-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/188.txt
189,Coca-Cola Company (The)_20170726/CEO/189-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/189.txt
190,Coca-Cola Company (The)_20170726/CEO/190-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/190.txt
191,Coca-Cola Company (The)_20170726/CEO/191-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/191.txt
192,Coca-Cola Company (The)_20170726/CEO/192-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/192.txt
193,Coca-Cola Company (The)_20170726/CEO/193-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/193.txt
194,Coca-Cola Company (The)_20170726/CEO/194-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/194.txt
195,Coca-Cola Company (The)_20170726/CEO/195-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/195.txt
196,Coca-Cola Company (The)_20170726/CEO/196-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/196.txt
197,Coca-Cola Company (The)_20170726/CEO/197-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/197.txt
198,Coca-Cola Company (The)_20170726/CEO/198-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/198.txt
199,Coca-Cola Company (The)_20170726/CEO/199-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/199.txt
200,Coca-Cola Company (The)_20170726/CEO/200-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/200.txt
201,Coca-Cola Company (The)_20170726/CEO/201-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/201.txt
202,Coca-Cola Company (The)_20170726/CEO/202-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/202.txt
203,Coca-Cola Company (The)_20170726/CEO/203-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/203.txt
204,Coca-Cola Company (The)_20170726/CEO/204-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/204.txt
205,Coca-Cola Company (The)_20170726/CEO/205-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/205.txt
206,Coca-Cola Company (The)_20170726/CEO/206-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/206.txt
207,Coca-Cola Company (The)_20170726/CEO/207-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/207.txt
208,Coca-Cola Company (The)_20170726/CEO/208-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/208.txt
209,Coca-Cola Company (The)_20170726/CEO/209-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/209.txt
210,Coca-Cola Company (The)_20170726/CEO/210-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/210.txt
211,Coca-Cola Company (The)_20170726/CEO/211-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/211.txt
212,Coca-Cola Company (The)_20170726/CEO/212-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/212.txt
213,Coca-Cola Company (The)_20170726/CEO/213-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/213.txt
214,Coca-Cola Company (The)_20170726/CEO/214-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/214.txt
215,Coca-Cola Company (The)_20170726/CEO/215-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/215.txt
216,Coca-Cola Company (The)_20170726/CEO/216-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/216.txt
217,Coca-Cola Company (The)_20170726/CEO/217-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/217.txt
218,Coca-Cola Company (The)_20170726/CEO/218-JamesQuincey.mp3,Coca-Cola Company (The)_20170726/sent_token/218.txt
