Index,Audio Path,Transcript Path
058,Motorola Solutions Inc._20170803/CEO/058-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/058.txt
059,Motorola Solutions Inc._20170803/CEO/059-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/059.txt
060,Motorola Solutions Inc._20170803/CEO/060-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/060.txt
061,Motorola Solutions Inc._20170803/CEO/061-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/061.txt
062,Motorola Solutions Inc._20170803/CEO/062-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/062.txt
063,Motorola Solutions Inc._20170803/CEO/063-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/063.txt
064,Motorola Solutions Inc._20170803/CEO/064-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/064.txt
065,Motorola Solutions Inc._20170803/CEO/065-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/065.txt
066,Motorola Solutions Inc._20170803/CEO/066-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/066.txt
067,Motorola Solutions Inc._20170803/CEO/067-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/067.txt
068,Motorola Solutions Inc._20170803/CEO/068-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/068.txt
069,Motorola Solutions Inc._20170803/CEO/069-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/069.txt
070,Motorola Solutions Inc._20170803/CEO/070-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/070.txt
071,Motorola Solutions Inc._20170803/CEO/071-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/071.txt
072,Motorola Solutions Inc._20170803/CEO/072-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/072.txt
073,Motorola Solutions Inc._20170803/CEO/073-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/073.txt
074,Motorola Solutions Inc._20170803/CEO/074-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/074.txt
075,Motorola Solutions Inc._20170803/CEO/075-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/075.txt
076,Motorola Solutions Inc._20170803/CEO/076-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/076.txt
077,Motorola Solutions Inc._20170803/CEO/077-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/077.txt
078,Motorola Solutions Inc._20170803/CEO/078-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/078.txt
079,Motorola Solutions Inc._20170803/CEO/079-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/079.txt
080,Motorola Solutions Inc._20170803/CEO/080-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/080.txt
081,Motorola Solutions Inc._20170803/CEO/081-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/081.txt
082,Motorola Solutions Inc._20170803/CEO/082-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/082.txt
083,Motorola Solutions Inc._20170803/CEO/083-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/083.txt
084,Motorola Solutions Inc._20170803/CEO/084-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/084.txt
085,Motorola Solutions Inc._20170803/CEO/085-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/085.txt
086,Motorola Solutions Inc._20170803/CEO/086-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/086.txt
087,Motorola Solutions Inc._20170803/CEO/087-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/087.txt
088,Motorola Solutions Inc._20170803/CEO/088-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/088.txt
089,Motorola Solutions Inc._20170803/CEO/089-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/089.txt
090,Motorola Solutions Inc._20170803/CEO/090-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/090.txt
091,Motorola Solutions Inc._20170803/CEO/091-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/091.txt
092,Motorola Solutions Inc._20170803/CEO/092-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/092.txt
093,Motorola Solutions Inc._20170803/CEO/093-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/093.txt
094,Motorola Solutions Inc._20170803/CEO/094-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/094.txt
095,Motorola Solutions Inc._20170803/CEO/095-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/095.txt
096,Motorola Solutions Inc._20170803/CEO/096-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/096.txt
097,Motorola Solutions Inc._20170803/CEO/097-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/097.txt
098,Motorola Solutions Inc._20170803/CEO/098-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/098.txt
099,Motorola Solutions Inc._20170803/CEO/099-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/099.txt
100,Motorola Solutions Inc._20170803/CEO/100-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/100.txt
101,Motorola Solutions Inc._20170803/CEO/101-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/101.txt
102,Motorola Solutions Inc._20170803/CEO/102-GinoA.Bonanotte.mp3,Motorola Solutions Inc._20170803/sent_token/102.txt
