Index,Audio Path,Transcript Path
024,Digital Realty Trust Inc_20170427/CEO/024-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/024.txt
025,Digital Realty Trust Inc_20170427/CEO/025-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/025.txt
026,Digital Realty Trust Inc_20170427/CEO/026-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/026.txt
027,Digital Realty Trust Inc_20170427/CEO/027-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/027.txt
028,Digital Realty Trust Inc_20170427/CEO/028-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/028.txt
029,Digital Realty Trust Inc_20170427/CEO/029-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/029.txt
030,Digital Realty Trust Inc_20170427/CEO/030-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/030.txt
031,Digital Realty Trust Inc_20170427/CEO/031-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/031.txt
032,Digital Realty Trust Inc_20170427/CEO/032-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/032.txt
033,Digital Realty Trust Inc_20170427/CEO/033-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/033.txt
034,Digital Realty Trust Inc_20170427/CEO/034-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/034.txt
035,Digital Realty Trust Inc_20170427/CEO/035-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/035.txt
036,Digital Realty Trust Inc_20170427/CEO/036-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/036.txt
037,Digital Realty Trust Inc_20170427/CEO/037-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/037.txt
038,Digital Realty Trust Inc_20170427/CEO/038-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/038.txt
039,Digital Realty Trust Inc_20170427/CEO/039-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/039.txt
040,Digital Realty Trust Inc_20170427/CEO/040-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/040.txt
041,Digital Realty Trust Inc_20170427/CEO/041-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/041.txt
042,Digital Realty Trust Inc_20170427/CEO/042-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/042.txt
043,Digital Realty Trust Inc_20170427/CEO/043-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/043.txt
044,Digital Realty Trust Inc_20170427/CEO/044-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/044.txt
045,Digital Realty Trust Inc_20170427/CEO/045-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/045.txt
046,Digital Realty Trust Inc_20170427/CEO/046-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/046.txt
047,Digital Realty Trust Inc_20170427/CEO/047-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/047.txt
048,Digital Realty Trust Inc_20170427/CEO/048-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/048.txt
049,Digital Realty Trust Inc_20170427/CEO/049-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/049.txt
050,Digital Realty Trust Inc_20170427/CEO/050-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/050.txt
051,Digital Realty Trust Inc_20170427/CEO/051-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/051.txt
052,Digital Realty Trust Inc_20170427/CEO/052-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/052.txt
053,Digital Realty Trust Inc_20170427/CEO/053-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/053.txt
054,Digital Realty Trust Inc_20170427/CEO/054-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/054.txt
055,Digital Realty Trust Inc_20170427/CEO/055-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/055.txt
056,Digital Realty Trust Inc_20170427/CEO/056-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/056.txt
057,Digital Realty Trust Inc_20170427/CEO/057-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/057.txt
058,Digital Realty Trust Inc_20170427/CEO/058-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/058.txt
059,Digital Realty Trust Inc_20170427/CEO/059-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/059.txt
060,Digital Realty Trust Inc_20170427/CEO/060-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/060.txt
061,Digital Realty Trust Inc_20170427/CEO/061-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/061.txt
062,Digital Realty Trust Inc_20170427/CEO/062-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/062.txt
063,Digital Realty Trust Inc_20170427/CEO/063-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/063.txt
064,Digital Realty Trust Inc_20170427/CEO/064-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/064.txt
065,Digital Realty Trust Inc_20170427/CEO/065-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/065.txt
066,Digital Realty Trust Inc_20170427/CEO/066-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/066.txt
067,Digital Realty Trust Inc_20170427/CEO/067-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/067.txt
068,Digital Realty Trust Inc_20170427/CEO/068-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/068.txt
069,Digital Realty Trust Inc_20170427/CEO/069-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/069.txt
070,Digital Realty Trust Inc_20170427/CEO/070-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/070.txt
071,Digital Realty Trust Inc_20170427/CEO/071-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/071.txt
072,Digital Realty Trust Inc_20170427/CEO/072-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/072.txt
073,Digital Realty Trust Inc_20170427/CEO/073-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/073.txt
074,Digital Realty Trust Inc_20170427/CEO/074-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/074.txt
075,Digital Realty Trust Inc_20170427/CEO/075-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/075.txt
076,Digital Realty Trust Inc_20170427/CEO/076-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/076.txt
077,Digital Realty Trust Inc_20170427/CEO/077-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/077.txt
078,Digital Realty Trust Inc_20170427/CEO/078-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/078.txt
079,Digital Realty Trust Inc_20170427/CEO/079-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/079.txt
080,Digital Realty Trust Inc_20170427/CEO/080-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/080.txt
081,Digital Realty Trust Inc_20170427/CEO/081-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/081.txt
082,Digital Realty Trust Inc_20170427/CEO/082-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/082.txt
083,Digital Realty Trust Inc_20170427/CEO/083-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/083.txt
084,Digital Realty Trust Inc_20170427/CEO/084-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/084.txt
085,Digital Realty Trust Inc_20170427/CEO/085-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/085.txt
086,Digital Realty Trust Inc_20170427/CEO/086-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/086.txt
087,Digital Realty Trust Inc_20170427/CEO/087-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/087.txt
088,Digital Realty Trust Inc_20170427/CEO/088-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/088.txt
089,Digital Realty Trust Inc_20170427/CEO/089-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/089.txt
090,Digital Realty Trust Inc_20170427/CEO/090-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/090.txt
091,Digital Realty Trust Inc_20170427/CEO/091-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/091.txt
092,Digital Realty Trust Inc_20170427/CEO/092-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/092.txt
093,Digital Realty Trust Inc_20170427/CEO/093-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/093.txt
094,Digital Realty Trust Inc_20170427/CEO/094-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/094.txt
095,Digital Realty Trust Inc_20170427/CEO/095-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/095.txt
096,Digital Realty Trust Inc_20170427/CEO/096-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/096.txt
097,Digital Realty Trust Inc_20170427/CEO/097-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/097.txt
098,Digital Realty Trust Inc_20170427/CEO/098-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/098.txt
099,Digital Realty Trust Inc_20170427/CEO/099-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/099.txt
100,Digital Realty Trust Inc_20170427/CEO/100-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/100.txt
101,Digital Realty Trust Inc_20170427/CEO/101-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/101.txt
102,Digital Realty Trust Inc_20170427/CEO/102-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/102.txt
103,Digital Realty Trust Inc_20170427/CEO/103-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/103.txt
104,Digital Realty Trust Inc_20170427/CEO/104-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/104.txt
105,Digital Realty Trust Inc_20170427/CEO/105-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/105.txt
106,Digital Realty Trust Inc_20170427/CEO/106-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/106.txt
107,Digital Realty Trust Inc_20170427/CEO/107-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/107.txt
108,Digital Realty Trust Inc_20170427/CEO/108-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/108.txt
109,Digital Realty Trust Inc_20170427/CEO/109-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/109.txt
110,Digital Realty Trust Inc_20170427/CEO/110-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/110.txt
111,Digital Realty Trust Inc_20170427/CEO/111-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/111.txt
112,Digital Realty Trust Inc_20170427/CEO/112-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/112.txt
113,Digital Realty Trust Inc_20170427/CEO/113-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/113.txt
114,Digital Realty Trust Inc_20170427/CEO/114-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/114.txt
115,Digital Realty Trust Inc_20170427/CEO/115-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/115.txt
116,Digital Realty Trust Inc_20170427/CEO/116-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/116.txt
117,Digital Realty Trust Inc_20170427/CEO/117-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/117.txt
118,Digital Realty Trust Inc_20170427/CEO/118-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/118.txt
119,Digital Realty Trust Inc_20170427/CEO/119-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/119.txt
120,Digital Realty Trust Inc_20170427/CEO/120-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/120.txt
121,Digital Realty Trust Inc_20170427/CEO/121-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/121.txt
122,Digital Realty Trust Inc_20170427/CEO/122-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/122.txt
123,Digital Realty Trust Inc_20170427/CEO/123-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/123.txt
124,Digital Realty Trust Inc_20170427/CEO/124-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/124.txt
125,Digital Realty Trust Inc_20170427/CEO/125-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/125.txt
126,Digital Realty Trust Inc_20170427/CEO/126-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/126.txt
127,Digital Realty Trust Inc_20170427/CEO/127-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/127.txt
128,Digital Realty Trust Inc_20170427/CEO/128-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/128.txt
129,Digital Realty Trust Inc_20170427/CEO/129-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/129.txt
130,Digital Realty Trust Inc_20170427/CEO/130-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/130.txt
131,Digital Realty Trust Inc_20170427/CEO/131-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/131.txt
132,Digital Realty Trust Inc_20170427/CEO/132-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/132.txt
133,Digital Realty Trust Inc_20170427/CEO/133-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/133.txt
134,Digital Realty Trust Inc_20170427/CEO/134-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/134.txt
135,Digital Realty Trust Inc_20170427/CEO/135-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/135.txt
136,Digital Realty Trust Inc_20170427/CEO/136-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/136.txt
137,Digital Realty Trust Inc_20170427/CEO/137-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/137.txt
138,Digital Realty Trust Inc_20170427/CEO/138-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/138.txt
139,Digital Realty Trust Inc_20170427/CEO/139-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/139.txt
140,Digital Realty Trust Inc_20170427/CEO/140-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/140.txt
141,Digital Realty Trust Inc_20170427/CEO/141-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/141.txt
142,Digital Realty Trust Inc_20170427/CEO/142-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/142.txt
143,Digital Realty Trust Inc_20170427/CEO/143-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/143.txt
144,Digital Realty Trust Inc_20170427/CEO/144-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/144.txt
145,Digital Realty Trust Inc_20170427/CEO/145-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/145.txt
146,Digital Realty Trust Inc_20170427/CEO/146-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/146.txt
147,Digital Realty Trust Inc_20170427/CEO/147-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/147.txt
148,Digital Realty Trust Inc_20170427/CEO/148-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/148.txt
149,Digital Realty Trust Inc_20170427/CEO/149-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/149.txt
150,Digital Realty Trust Inc_20170427/CEO/150-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/150.txt
151,Digital Realty Trust Inc_20170427/CEO/151-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/151.txt
152,Digital Realty Trust Inc_20170427/CEO/152-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/152.txt
153,Digital Realty Trust Inc_20170427/CEO/153-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/153.txt
154,Digital Realty Trust Inc_20170427/CEO/154-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/154.txt
155,Digital Realty Trust Inc_20170427/CEO/155-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/155.txt
156,Digital Realty Trust Inc_20170427/CEO/156-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/156.txt
157,Digital Realty Trust Inc_20170427/CEO/157-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/157.txt
158,Digital Realty Trust Inc_20170427/CEO/158-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/158.txt
159,Digital Realty Trust Inc_20170427/CEO/159-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/159.txt
160,Digital Realty Trust Inc_20170427/CEO/160-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/160.txt
161,Digital Realty Trust Inc_20170427/CEO/161-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/161.txt
162,Digital Realty Trust Inc_20170427/CEO/162-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/162.txt
163,Digital Realty Trust Inc_20170427/CEO/163-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/163.txt
164,Digital Realty Trust Inc_20170427/CEO/164-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/164.txt
165,Digital Realty Trust Inc_20170427/CEO/165-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/165.txt
166,Digital Realty Trust Inc_20170427/CEO/166-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/166.txt
167,Digital Realty Trust Inc_20170427/CEO/167-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/167.txt
168,Digital Realty Trust Inc_20170427/CEO/168-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/168.txt
169,Digital Realty Trust Inc_20170427/CEO/169-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/169.txt
170,Digital Realty Trust Inc_20170427/CEO/170-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/170.txt
171,Digital Realty Trust Inc_20170427/CEO/171-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/171.txt
172,Digital Realty Trust Inc_20170427/CEO/172-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/172.txt
173,Digital Realty Trust Inc_20170427/CEO/173-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/173.txt
174,Digital Realty Trust Inc_20170427/CEO/174-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/174.txt
175,Digital Realty Trust Inc_20170427/CEO/175-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/175.txt
176,Digital Realty Trust Inc_20170427/CEO/176-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/176.txt
177,Digital Realty Trust Inc_20170427/CEO/177-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/177.txt
178,Digital Realty Trust Inc_20170427/CEO/178-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/178.txt
179,Digital Realty Trust Inc_20170427/CEO/179-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/179.txt
180,Digital Realty Trust Inc_20170427/CEO/180-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/180.txt
181,Digital Realty Trust Inc_20170427/CEO/181-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/181.txt
182,Digital Realty Trust Inc_20170427/CEO/182-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/182.txt
183,Digital Realty Trust Inc_20170427/CEO/183-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/183.txt
184,Digital Realty Trust Inc_20170427/CEO/184-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/184.txt
185,Digital Realty Trust Inc_20170427/CEO/185-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/185.txt
186,Digital Realty Trust Inc_20170427/CEO/186-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/186.txt
187,Digital Realty Trust Inc_20170427/CEO/187-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/187.txt
188,Digital Realty Trust Inc_20170427/CEO/188-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/188.txt
189,Digital Realty Trust Inc_20170427/CEO/189-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/189.txt
190,Digital Realty Trust Inc_20170427/CEO/190-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/190.txt
191,Digital Realty Trust Inc_20170427/CEO/191-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/191.txt
192,Digital Realty Trust Inc_20170427/CEO/192-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/192.txt
193,Digital Realty Trust Inc_20170427/CEO/193-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/193.txt
194,Digital Realty Trust Inc_20170427/CEO/194-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/194.txt
195,Digital Realty Trust Inc_20170427/CEO/195-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/195.txt
196,Digital Realty Trust Inc_20170427/CEO/196-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/196.txt
197,Digital Realty Trust Inc_20170427/CEO/197-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/197.txt
198,Digital Realty Trust Inc_20170427/CEO/198-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/198.txt
199,Digital Realty Trust Inc_20170427/CEO/199-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/199.txt
200,Digital Realty Trust Inc_20170427/CEO/200-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/200.txt
201,Digital Realty Trust Inc_20170427/CEO/201-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/201.txt
202,Digital Realty Trust Inc_20170427/CEO/202-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/202.txt
203,Digital Realty Trust Inc_20170427/CEO/203-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/203.txt
204,Digital Realty Trust Inc_20170427/CEO/204-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/204.txt
205,Digital Realty Trust Inc_20170427/CEO/205-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/205.txt
206,Digital Realty Trust Inc_20170427/CEO/206-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/206.txt
207,Digital Realty Trust Inc_20170427/CEO/207-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/207.txt
208,Digital Realty Trust Inc_20170427/CEO/208-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/208.txt
209,Digital Realty Trust Inc_20170427/CEO/209-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/209.txt
210,Digital Realty Trust Inc_20170427/CEO/210-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/210.txt
211,Digital Realty Trust Inc_20170427/CEO/211-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/211.txt
212,Digital Realty Trust Inc_20170427/CEO/212-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/212.txt
213,Digital Realty Trust Inc_20170427/CEO/213-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/213.txt
214,Digital Realty Trust Inc_20170427/CEO/214-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/214.txt
215,Digital Realty Trust Inc_20170427/CEO/215-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/215.txt
216,Digital Realty Trust Inc_20170427/CEO/216-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/216.txt
217,Digital Realty Trust Inc_20170427/CEO/217-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/217.txt
218,Digital Realty Trust Inc_20170427/CEO/218-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/218.txt
219,Digital Realty Trust Inc_20170427/CEO/219-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/219.txt
220,Digital Realty Trust Inc_20170427/CEO/220-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/220.txt
221,Digital Realty Trust Inc_20170427/CEO/221-AndrewPower.mp3,Digital Realty Trust Inc_20170427/sent_token/221.txt
