Index,Audio Path,Transcript Path
048,Rockwell Automation Inc._20170426/CEO/048-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/048.txt
049,Rockwell Automation Inc._20170426/CEO/049-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/049.txt
050,Rockwell Automation Inc._20170426/CEO/050-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/050.txt
051,Rockwell Automation Inc._20170426/CEO/051-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/051.txt
052,Rockwell Automation Inc._20170426/CEO/052-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/052.txt
053,Rockwell Automation Inc._20170426/CEO/053-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/053.txt
054,Rockwell Automation Inc._20170426/CEO/054-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/054.txt
055,Rockwell Automation Inc._20170426/CEO/055-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/055.txt
056,Rockwell Automation Inc._20170426/CEO/056-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/056.txt
057,Rockwell Automation Inc._20170426/CEO/057-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/057.txt
058,Rockwell Automation Inc._20170426/CEO/058-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/058.txt
059,Rockwell Automation Inc._20170426/CEO/059-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/059.txt
060,Rockwell Automation Inc._20170426/CEO/060-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/060.txt
061,Rockwell Automation Inc._20170426/CEO/061-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/061.txt
062,Rockwell Automation Inc._20170426/CEO/062-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/062.txt
063,Rockwell Automation Inc._20170426/CEO/063-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/063.txt
064,Rockwell Automation Inc._20170426/CEO/064-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/064.txt
065,Rockwell Automation Inc._20170426/CEO/065-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/065.txt
066,Rockwell Automation Inc._20170426/CEO/066-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/066.txt
067,Rockwell Automation Inc._20170426/CEO/067-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/067.txt
068,Rockwell Automation Inc._20170426/CEO/068-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/068.txt
069,Rockwell Automation Inc._20170426/CEO/069-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/069.txt
070,Rockwell Automation Inc._20170426/CEO/070-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/070.txt
071,Rockwell Automation Inc._20170426/CEO/071-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/071.txt
072,Rockwell Automation Inc._20170426/CEO/072-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/072.txt
073,Rockwell Automation Inc._20170426/CEO/073-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/073.txt
074,Rockwell Automation Inc._20170426/CEO/074-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/074.txt
075,Rockwell Automation Inc._20170426/CEO/075-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/075.txt
076,Rockwell Automation Inc._20170426/CEO/076-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/076.txt
077,Rockwell Automation Inc._20170426/CEO/077-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/077.txt
078,Rockwell Automation Inc._20170426/CEO/078-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/078.txt
079,Rockwell Automation Inc._20170426/CEO/079-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/079.txt
080,Rockwell Automation Inc._20170426/CEO/080-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/080.txt
081,Rockwell Automation Inc._20170426/CEO/081-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/081.txt
082,Rockwell Automation Inc._20170426/CEO/082-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/082.txt
083,Rockwell Automation Inc._20170426/CEO/083-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/083.txt
084,Rockwell Automation Inc._20170426/CEO/084-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/084.txt
085,Rockwell Automation Inc._20170426/CEO/085-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/085.txt
086,Rockwell Automation Inc._20170426/CEO/086-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/086.txt
087,Rockwell Automation Inc._20170426/CEO/087-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/087.txt
088,Rockwell Automation Inc._20170426/CEO/088-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/088.txt
089,Rockwell Automation Inc._20170426/CEO/089-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/089.txt
090,Rockwell Automation Inc._20170426/CEO/090-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/090.txt
091,Rockwell Automation Inc._20170426/CEO/091-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/091.txt
092,Rockwell Automation Inc._20170426/CEO/092-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/092.txt
093,Rockwell Automation Inc._20170426/CEO/093-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/093.txt
094,Rockwell Automation Inc._20170426/CEO/094-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/094.txt
095,Rockwell Automation Inc._20170426/CEO/095-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/095.txt
096,Rockwell Automation Inc._20170426/CEO/096-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/096.txt
097,Rockwell Automation Inc._20170426/CEO/097-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/097.txt
098,Rockwell Automation Inc._20170426/CEO/098-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/098.txt
099,Rockwell Automation Inc._20170426/CEO/099-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/099.txt
100,Rockwell Automation Inc._20170426/CEO/100-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/100.txt
101,Rockwell Automation Inc._20170426/CEO/101-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/101.txt
102,Rockwell Automation Inc._20170426/CEO/102-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/102.txt
103,Rockwell Automation Inc._20170426/CEO/103-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/103.txt
104,Rockwell Automation Inc._20170426/CEO/104-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/104.txt
105,Rockwell Automation Inc._20170426/CEO/105-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/105.txt
106,Rockwell Automation Inc._20170426/CEO/106-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/106.txt
107,Rockwell Automation Inc._20170426/CEO/107-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/107.txt
108,Rockwell Automation Inc._20170426/CEO/108-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/108.txt
109,Rockwell Automation Inc._20170426/CEO/109-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/109.txt
110,Rockwell Automation Inc._20170426/CEO/110-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/110.txt
111,Rockwell Automation Inc._20170426/CEO/111-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/111.txt
112,Rockwell Automation Inc._20170426/CEO/112-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/112.txt
113,Rockwell Automation Inc._20170426/CEO/113-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/113.txt
114,Rockwell Automation Inc._20170426/CEO/114-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/114.txt
115,Rockwell Automation Inc._20170426/CEO/115-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/115.txt
116,Rockwell Automation Inc._20170426/CEO/116-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/116.txt
117,Rockwell Automation Inc._20170426/CEO/117-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/117.txt
118,Rockwell Automation Inc._20170426/CEO/118-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/118.txt
119,Rockwell Automation Inc._20170426/CEO/119-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/119.txt
120,Rockwell Automation Inc._20170426/CEO/120-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/120.txt
121,Rockwell Automation Inc._20170426/CEO/121-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/121.txt
122,Rockwell Automation Inc._20170426/CEO/122-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/122.txt
123,Rockwell Automation Inc._20170426/CEO/123-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/123.txt
124,Rockwell Automation Inc._20170426/CEO/124-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/124.txt
125,Rockwell Automation Inc._20170426/CEO/125-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/125.txt
126,Rockwell Automation Inc._20170426/CEO/126-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/126.txt
127,Rockwell Automation Inc._20170426/CEO/127-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/127.txt
128,Rockwell Automation Inc._20170426/CEO/128-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/128.txt
129,Rockwell Automation Inc._20170426/CEO/129-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/129.txt
130,Rockwell Automation Inc._20170426/CEO/130-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/130.txt
131,Rockwell Automation Inc._20170426/CEO/131-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/131.txt
132,Rockwell Automation Inc._20170426/CEO/132-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/132.txt
133,Rockwell Automation Inc._20170426/CEO/133-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/133.txt
134,Rockwell Automation Inc._20170426/CEO/134-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/134.txt
135,Rockwell Automation Inc._20170426/CEO/135-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/135.txt
136,Rockwell Automation Inc._20170426/CEO/136-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/136.txt
137,Rockwell Automation Inc._20170426/CEO/137-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/137.txt
138,Rockwell Automation Inc._20170426/CEO/138-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/138.txt
139,Rockwell Automation Inc._20170426/CEO/139-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/139.txt
140,Rockwell Automation Inc._20170426/CEO/140-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/140.txt
141,Rockwell Automation Inc._20170426/CEO/141-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/141.txt
142,Rockwell Automation Inc._20170426/CEO/142-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/142.txt
143,Rockwell Automation Inc._20170426/CEO/143-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/143.txt
144,Rockwell Automation Inc._20170426/CEO/144-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/144.txt
145,Rockwell Automation Inc._20170426/CEO/145-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/145.txt
146,Rockwell Automation Inc._20170426/CEO/146-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/146.txt
147,Rockwell Automation Inc._20170426/CEO/147-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/147.txt
148,Rockwell Automation Inc._20170426/CEO/148-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/148.txt
149,Rockwell Automation Inc._20170426/CEO/149-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/149.txt
150,Rockwell Automation Inc._20170426/CEO/150-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/150.txt
151,Rockwell Automation Inc._20170426/CEO/151-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/151.txt
152,Rockwell Automation Inc._20170426/CEO/152-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/152.txt
153,Rockwell Automation Inc._20170426/CEO/153-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/153.txt
154,Rockwell Automation Inc._20170426/CEO/154-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/154.txt
155,Rockwell Automation Inc._20170426/CEO/155-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/155.txt
156,Rockwell Automation Inc._20170426/CEO/156-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/156.txt
157,Rockwell Automation Inc._20170426/CEO/157-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/157.txt
158,Rockwell Automation Inc._20170426/CEO/158-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/158.txt
159,Rockwell Automation Inc._20170426/CEO/159-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/159.txt
160,Rockwell Automation Inc._20170426/CEO/160-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/160.txt
161,Rockwell Automation Inc._20170426/CEO/161-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/161.txt
162,Rockwell Automation Inc._20170426/CEO/162-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/162.txt
163,Rockwell Automation Inc._20170426/CEO/163-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/163.txt
164,Rockwell Automation Inc._20170426/CEO/164-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/164.txt
165,Rockwell Automation Inc._20170426/CEO/165-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/165.txt
166,Rockwell Automation Inc._20170426/CEO/166-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/166.txt
167,Rockwell Automation Inc._20170426/CEO/167-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/167.txt
168,Rockwell Automation Inc._20170426/CEO/168-BlakeD.Moret.mp3,Rockwell Automation Inc._20170426/sent_token/168.txt
