filename,topic_id,topic_keywords
049.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
050.txt,-1,Outlier
051.txt,1,"net product, net adjustment, net sales, , , , , , , "
052.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
053.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
054.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
055.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
056.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
057.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
058.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
059.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
060.txt,-1,Outlier
061.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
062.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
063.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
064.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
065.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
066.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
067.txt,0,"ongoing expense, cash stock, total revenue, cash expense, upfront cash, significant portion, previous slide, left hand, new indications, extensive product"
